time,power_RightAway_kW,power_Midnight_kW,power_TCIN_kW
554,0,0,59686
555,0,0,59686
556,0,0,59686
557,0,0,59686
558,0,0,59686
559,0,0,59686
560,0,0,59686
561,0,0,59686
562,0,0,59686
563,0,0,59686
564,0,0,59686
565,0,0,59686
566,0,0,59686
567,0,0,59686
568,0,0,59686
569,0,0,59686
570,0,0,59686
571,0,0,59686
572,0,0,59686
573,0,0,59686
574,0,0,59686
575,0,0,59686
576,0,0,59686
577,0,0,59686
578,0,0,59686
579,0,0,59686
580,0,0,59686
581,0,0,59686
582,0,0,59686
583,0,0,59686
584,0,0,59686
585,0,0,59686
586,0,0,59686
587,0,0,59686
588,0,0,59686
589,0,0,59686
590,0,0,59686
591,0,0,59686
592,0,0,59686
593,0,0,59686
594,0,0,59686
595,0,0,59686
596,0,0,59686
597,0,0,59686
598,0,0,59686
599,0,0,59686
600,0,0,59686
601,0,0,59686
602,0,0,59686
603,0,0,59686
604,0,0,59686
605,0,0,59686
606,0,0,59686
607,0,0,59686
608,0,0,59686
609,0,0,59686
610,0,0,59686
611,0,0,59686
612,0,0,59686
613,0,0,59686
614,0,0,59686
615,0,0,59686
616,0,0,59686
617,0,0,59686
618,0,0,59686
619,0,0,59686
620,0,0,59686
621,0,0,59686
622,0,0,59686
623,0,0,59686
624,0,0,59686
625,0,0,59686
626,0,0,59686
627,0,0,59686
628,0,0,59686
629,0,0,59686
630,0,0,59686
631,0,0,59686
632,0,0,59686
633,0,0,59686
634,0,0,59686
635,0,0,59686
636,0,0,59686
637,0,0,59686
638,0,0,59686
639,0,0,59686
640,0,0,59686
641,0,0,59686
642,0,0,59686
643,0,0,59686
644,0,0,59686
645,0,0,59686
646,0,0,59686
647,0,0,59686
648,0,0,59686
649,0,0,59686
650,0,0,59686
651,0,0,59686
652,0,0,59686
653,0,0,59686
654,0,0,59686
655,0,0,59686
656,0,0,59686
657,0,0,59686
658,0,0,59686
659,0,0,59686
660,0,0,59686
661,0,0,59686
662,0,0,59686
663,0,0,59686
664,0,0,59686
665,0,0,59686
666,0,0,59686
667,0,0,59686
668,0,0,59686
669,0,0,59686
670,0,0,59686
671,0,0,59686
672,0,0,59686
673,0,0,59686
674,0,0,59686
675,0,0,59686
676,0,0,59686
677,0,0,59686
678,0,0,59686
679,0,0,59686
680,0,0,59686
681,0,0,59686
682,0,0,59686
683,0,0,59686
684,0,0,59686
685,0,0,59686
686,0,0,59686
687,0,0,59686
688,0,0,59686
689,0,0,59686
690,0,0,59686
691,0,0,59686
692,0,0,59686
693,0,0,59686
694,0,0,59686
695,0,0,59686
696,0,0,59686
697,0,0,59686
698,0,0,59686
699,0,0,59686
700,0,0,59686
701,0,0,59686
702,0,0,59686
703,0,0,59686
704,0,0,59686
705,0,0,59686
706,0,0,59686
707,0,0,59686
708,0,0,59686
709,0,0,59686
710,0,0,59686
711,0,0,59686
712,0,0,59686
713,0,0,59686
714,0,0,59686
715,0,0,59686
716,0,0,59686
717,0,0,59686
718,0,0,59686
719,0,0,59686
720,0,0,59686
721,0,0,59686
722,0,0,59686
723,0,0,59686
724,0,0,59686
725,0,0,59686
726,0,0,59686
727,0,0,59686
728,0,0,59686
729,0,0,59686
730,0,0,59686
731,0,0,59686
732,0,0,59686
733,0,0,59686
734,0,0,59686
735,0,0,59686
736,0,0,59686
737,0,0,59686
738,0,0,59686
739,0,0,59686
740,0,0,59686
741,0,0,59686
742,0,0,59686
743,0,0,59686
744,0,0,59686
745,0,0,59686
746,0,0,59686
747,0,0,59686
748,0,0,59686
749,0,0,59686
750,0,0,59686
751,0,0,59686
752,0,0,59686
753,0,0,59686
754,0,0,59686
755,0,0,59686
756,0,0,59686
757,0,0,59686
758,0,0,59686
759,0,0,59686
760,0,0,59686
761,0,0,59686
762,0,0,59686
763,0,0,59686
764,0,0,59686
765,0,0,59686
766,0,0,59686
767,0,0,59686
768,0,0,59686
769,0,0,59686
770,0,0,59686
771,0,0,59686
772,0,0,59686
773,0,0,59686
774,0,0,59686
775,0,0,59686
776,0,0,59686
777,0,0,59686
778,0,0,59686
779,0,0,59686
780,0,0,59686
781,0,0,59686
782,0,0,59686
783,0,0,59686
784,0,0,59686
785,0,0,59686
786,0,0,59686
787,0,0,59686
788,0,0,59686
789,0,0,59686
790,0,0,59686
791,0,0,59686
792,0,0,59686
793,0,0,59686
794,0,0,59686
795,0,0,59686
796,0,0,59686
797,0,0,59686
798,0,0,59686
799,0,0,59686
800,0,0,59686
801,0,0,59686
802,0,0,59686
803,0,0,59686
804,0,0,59686
805,0,0,59686
806,0,0,59686
807,0,0,59686
808,0,0,59686
809,0,0,59686
810,0,0,59686
811,0,0,59686
812,0,0,59686
813,0,0,59686
814,0,0,59686
815,0,0,59686
816,0,0,59686
817,0,0,59686
818,0,0,59686
819,0,0,59686
820,0,0,59686
821,0,0,59686
822,0,0,59686
823,0,0,59686
824,0,0,59686
825,0,0,59686
826,0,0,59686
827,0,0,59686
828,0,0,59686
829,0,0,59686
830,0,0,59686
831,0,0,59686
832,0,0,59686
833,0,0,59686
834,0,0,59686
835,0,0,59686
836,0,0,59686
837,0,0,59686
838,0,0,59686
839,0,0,59686
840,0,0,59686
841,0,0,59686
842,0,0,59686
843,0,0,59686
844,0,0,59686
845,0,0,59686
846,0,0,59686
847,0,0,59686
848,0,0,59686
849,0,0,59686
850,0,0,59686
851,0,0,59686
852,0,0,59686
853,0,0,59686
854,0,0,59686
855,0,0,59686
856,0,0,59686
857,0,0,59686
858,0,0,59686
859,0,0,59686
860,0,0,59686
861,0,0,59686
862,0,0,59686
863,0,0,59686
864,0,0,59686
865,0,0,59686
866,0,0,59686
867,0,0,59686
868,0,0,59686
869,0,0,59686
870,0,0,59686
871,0,0,59686
872,0,0,59686
873,0,0,59686
874,0,0,59686
875,0,0,59686
876,0,0,59686
877,0,0,59686
878,0,0,59686
879,0,0,59686
880,0,0,59686
881,0,0,59686
882,0,0,59686
883,0,0,59686
884,0,0,59686
885,0,0,59686
886,0,0,59686
887,0,0,59686
888,0,0,59686
889,0,0,59686
890,0,0,59686
891,0,0,59686
892,0,0,59686
893,0,0,59686
894,0,0,59686
895,0,0,59686
896,0,0,59686
897,0,0,59686
898,0,0,59686
899,0,0,59686
900,0,0,59686
901,0,0,59686
902,0,0,59686
903,0,0,59686
904,0,0,59686
905,0,0,59686
906,0,0,59686
907,0,0,59686
908,0,0,59686
909,0,0,59686
910,0,0,59686
911,0,0,59686
912,0,0,59686
913,0,0,59686
914,0,0,59686
915,0,0,59686
916,0,0,59686
917,0,0,59686
918,0,0,59686
919,0,0,59686
920,0,0,59686
921,0,0,59686
922,0,0,59686
923,0,0,59686
924,0,0,59686
925,0,0,59686
926,0,0,59686
927,0,0,59686
928,0,0,59686
929,0,0,59686
930,0,0,59686
931,0,0,59686
932,0,0,59686
933,0,0,59686
934,0,0,59686
935,0,0,59686
936,0,0,59686
937,0,0,59686
938,0,0,59686
939,0,0,59686
940,0,0,59686
941,0,0,59686
942,0,0,59686
943,0,0,59686
944,0,0,59686
945,0,0,59686
946,0,0,59686
947,0,0,59686
948,0,0,59686
949,0,0,59686
950,0,0,59686
951,0,0,59686
952,0,0,59686
953,0,0,59686
954,0,0,59686
955,0,0,59686
956,0,0,59686
957,0,0,59686
958,0,0,59686
959,0,0,59686
960,0,0,59686
961,0,0,59686
962,0,0,59686
963,0,0,59686
964,0,0,59686
965,0,0,59686
966,0,0,59686
967,0,0,59686
968,0,0,59686
969,0,0,59686
970,0,0,59686
971,0,0,59686
972,0,0,59686
973,0,0,59686
974,0,0,59686
975,0,0,59686
976,0,0,59686
977,0,0,59686
978,0,0,59686
979,0,0,59686
980,0,0,59686
981,0,0,59686
982,0,0,59686
983,0,0,59686
984,0,0,59686
985,0,0,59686
986,0,0,59686
987,0,0,59686
988,0,0,59686
989,0,0,59686
990,0,0,59686
991,0,0,59686
992,0,0,59686
993,0,0,59686
994,0,0,59686
995,0,0,59686
996,0,0,59686
997,0,0,59686
998,0,0,59686
999,0,0,59686
1000,0,0,59686
1001,0,0,59686
1002,0,0,59686
1003,0,0,59686
1004,0,0,59686
1005,0,0,59686
1006,0,0,59686
1007,0,0,59686
1008,0,0,31350
1009,0,0,31350
1010,0,0,31350
1011,0,0,31350
1012,0,0,31350
1013,0,0,31350
1014,0,0,31350
1015,0,0,31350
1016,0,0,31350
1017,0,0,31350
1018,0,0,31350
1019,0,0,31350
1020,0,0,31350
1021,0,0,31350
1022,0,0,31350
1023,0,0,31350
1024,0,0,31350
1025,0,0,31350
1026,0,0,31350
1027,0,0,31350
1028,0,0,31350
1029,0,0,31350
1030,0,0,31350
1031,0,0,31350
1032,0,0,31350
1033,0,0,31350
1034,0,0,31350
1035,0,0,31350
1036,0,0,31350
1037,0,0,31350
1038,0,0,31350
1039,0,0,31350
1040,0,0,31350
1041,0,0,31350
1042,0,0,31350
1043,0,0,31350
1044,0,0,31350
1045,0,0,31350
1046,0,0,31350
1047,0,0,31350
1048,0,0,31350
1049,0,0,31350
1050,0,0,31350
1051,0,0,31350
1052,0,0,31350
1053,0,0,31350
1054,0,0,31350
1055,0,0,31350
1056,0,0,31350
1057,0,0,31350
1058,0,0,31350
1059,0,0,31350
1060,0,0,31350
1061,0,0,31350
1062,0,0,31350
1063,0,0,31350
1064,0,0,31350
1065,0,0,31350
1066,0,0,31350
1067,0,0,31350
1068,0,0,31350
1069,0,0,31350
1070,0,0,31350
1071,0,0,31350
1072,0,0,31350
1073,0,0,31350
1074,0,0,31350
1075,0,0,31350
1076,0,0,31350
1077,0,0,31350
1078,0,0,31350
1079,0,0,31350
1080,0,0,31350
1081,0,0,31350
1082,0,0,31350
1083,0,0,31350
1084,0,0,31350
1085,0,0,31350
1086,0,0,31350
1087,0,0,31350
1088,0,0,31350
1089,0,0,31350
1090,0,0,31350
1091,0,0,31350
1092,0,0,31350
1093,0,0,31350
1094,0,0,31350
1095,0,0,31350
1096,0,0,31350
1097,0,0,31350
1098,0,0,31350
1099,0,0,31350
1100,0,0,31350
1101,0,0,31350
1102,0,0,31350
1103,0,0,31350
1104,0,0,31350
1105,0,0,31350
1106,0,0,31350
1107,0,0,31350
1108,0,0,31350
1109,0,0,31350
1110,0,0,31350
1111,0,0,31350
1112,0,0,31350
1113,0,0,31350
1114,0,0,31350
1115,0,0,31350
1116,0,0,31350
1117,0,0,31350
1118,0,0,31350
1119,0,0,31350
1120,0,0,31350
1121,0,0,31350
1122,0,0,31350
1123,0,0,31350
1124,0,0,31350
1125,0,0,31350
1126,0,0,31350
1127,0,0,31350
1128,0,0,31350
1129,0,0,31350
1130,0,0,31350
1131,0,0,31350
1132,0,0,31350
1133,0,0,31350
1134,0,0,31350
1135,0,0,31350
1136,0,0,31350
1137,0,0,31350
1138,0,0,31350
1139,0,0,31350
1140,0,0,31350
1141,0,0,31350
1142,0,0,31350
1143,0,0,31350
1144,0,0,31350
1145,0,0,31350
1146,0,0,31350
1147,0,0,31350
1148,0,0,31350
1149,0,0,31350
1150,0,0,31350
1151,0,0,31350
1152,0,0,31350
1153,0,0,31350
1154,0,0,31350
1155,0,0,31350
1156,0,0,31350
1157,0,0,31350
1158,0,0,31350
1159,0,0,31350
1160,0,0,31350
1161,0,0,31350
1162,0,0,31350
1163,0,0,31350
1164,0,0,31350
1165,0,0,31350
1166,0,0,31350
1167,0,0,31350
1168,0,0,31350
1169,0,0,31350
1170,0,0,31350
1171,0,0,31350
1172,0,0,31350
1173,0,0,31350
1174,0,0,31350
1175,0,0,31350
1176,0,0,31350
1177,0,0,31350
1178,0,0,31350
1179,0,0,31350
1180,0,0,31350
1181,0,0,31350
1182,0,0,31350
1183,0,0,31350
1184,0,0,31350
1185,0,0,31350
1186,0,0,31350
1187,0,0,31350
1188,0,0,31350
1189,0,0,31350
1190,0,0,31350
1191,0,0,31350
1192,0,0,31350
1193,0,0,31350
1194,0,0,31350
1195,0,0,31350
1196,0,0,31350
1197,0,0,31350
1198,0,0,31350
1199,0,0,31350
1200,0,0,31350
1201,0,0,31350
1202,0,0,31350
1203,0,0,31350
1204,0,0,31350
1205,0,0,31350
1206,0,0,31350
1207,0,0,31350
1208,0,0,31350
1209,0,0,31350
1210,0,0,31350
1211,0,0,31350
1212,0,0,31350
1213,0,0,31350
1214,0,0,31350
1215,0,0,31350
1216,0,0,31350
1217,0,0,31350
1218,0,0,31350
1219,0,0,31350
1220,0,0,31350
1221,0,0,31350
1222,0,0,31350
1223,0,0,31350
1224,0,0,31350
1225,0,0,31350
1226,0,0,31350
1227,0,0,31350
1228,0,0,31350
1229,0,0,31350
1230,0,0,31350
1231,0,0,31350
1232,0,0,31350
1233,0,0,31350
1234,0,0,31350
1235,0,0,31350
1236,0,0,31350
1237,0,0,31350
1238,0,0,31350
1239,0,0,31350
1240,0,0,31350
1241,0,0,31350
1242,0,0,31350
1243,0,0,31350
1244,0,0,31350
1245,0,0,31350
1246,0,0,31350
1247,0,0,31350
1248,0,0,31350
1249,0,0,31350
1250,0,0,31350
1251,0,0,31350
1252,0,0,31350
1253,0,0,31350
1254,0,0,31350
1255,0,0,31350
1256,0,0,31350
1257,0,0,31350
1258,0,0,31350
1259,0,0,31350
1260,0,0,31350
1261,0,0,31350
1262,0,0,31350
1263,0,0,31350
1264,0,0,31350
1265,0,0,31350
1266,0,0,31350
1267,0,0,31350
1268,0,0,31350
1269,0,0,31350
1270,0,0,31350
1271,0,0,31350
1272,0,0,31350
1273,0,0,31350
1274,0,0,31350
1275,0,0,31350
1276,0,0,31350
1277,0,0,31350
1278,0,0,31350
1279,0,0,31350
1280,0,0,31350
1281,0,0,31350
1282,0,0,31350
1283,0,0,31350
1284,0,0,31350
1285,0,0,31350
1286,0,0,31350
1287,0,0,31350
1288,0,0,31350
1289,0,0,31350
1290,0,0,31350
1291,0,0,31350
1292,0,0,31350
1293,0,0,31350
1294,0,0,31350
1295,0,0,31350
1296,0,0,31350
1297,0,0,31350
1298,0,0,31350
1299,0,0,31350
1300,0,0,31350
1301,0,0,31350
1302,0,0,31350
1303,0,0,31350
1304,0,0,31350
1305,0,0,31350
1306,0,0,31350
1307,0,0,31350
1308,0,0,31350
1309,0,0,31350
1310,0,0,31350
1311,0,0,31350
1312,0,0,31350
1313,0,0,31350
1314,0,0,31350
1315,0,0,31350
1316,0,0,31350
1317,0,0,31350
1318,0,0,31350
1319,0,0,31350
1320,0,0,31350
1321,0,0,31350
1322,0,0,31350
1323,0,0,31350
1324,0,0,31350
1325,0,0,31350
1326,0,0,31350
1327,0,0,31350
1328,0,0,31350
1329,0,0,31350
1330,0,0,31350
1331,0,0,31350
1332,0,0,31350
1333,0,0,31350
1334,0,0,31350
1335,0,0,31350
1336,0,0,31350
1337,0,0,31350
1338,0,0,31350
1339,0,0,31350
1340,0,0,31350
1341,0,0,31350
1342,0,0,31350
1343,0,0,31350
1344,0,0,31350
1345,0,0,31350
1346,0,0,31350
1347,0,0,31350
1348,0,0,31350
1349,0,0,31350
1350,0,0,31350
1351,0,0,31350
1352,0,0,31350
1353,0,0,31350
1354,0,0,31350
1355,0,0,31350
1356,0,0,31350
1357,0,0,31350
1358,0,0,31350
1359,0,0,31350
1360,0,0,31350
1361,0,0,31350
1362,0,0,31350
1363,0,0,31350
1364,0,0,31350
1365,0,0,31350
1366,0,0,31350
1367,0,0,31350
1368,0,0,31350
1369,0,0,31350
1370,0,0,31350
1371,0,0,31350
1372,0,0,31350
1373,0,0,31350
1374,0,0,31350
1375,0,0,31350
1376,0,0,31350
1377,0,0,31350
1378,0,0,31350
1379,0,0,31350
1380,0,0,31350
1381,0,0,31350
1382,0,0,31350
1383,0,0,31350
1384,0,0,31350
1385,0,0,31350
1386,0,0,31350
1387,0,0,31350
1388,0,0,31350
1389,0,0,31350
1390,0,0,31350
1391,0,0,31350
1392,0,0,31350
1393,0,0,31350
1394,0,0,31350
1395,0,0,31350
1396,0,0,31350
1397,0,0,31350
1398,0,0,31350
1399,0,0,31350
1400,0,0,31350
1401,0,0,31350
1402,0,0,31350
1403,0,0,31350
1404,0,0,31350
1405,0,0,31350
1406,0,0,31350
1407,0,0,31350
1408,0,0,31350
1409,0,0,31350
1410,0,0,31350
1411,0,0,31350
1412,0,0,31350
1413,0,0,31350
1414,0,0,31350
1415,0,0,31350
1416,0,0,31350
1417,0,0,31350
1418,0,0,31350
1419,0,0,31350
1420,0,0,31350
1421,0,0,31350
1422,0,0,31350
1423,0,0,31350
1424,0,0,31350
1425,0,0,31350
1426,0,0,31350
1427,0,0,31350
1428,0,0,31350
1429,0,0,31350
1430,0,0,31350
1431,0,0,31350
1432,0,0,31350
1433,0,0,31350
1434,0,0,31350
1435,0,0,31350
1436,0,0,31350
1437,0,0,31350
1438,0,0,31350
1439,0,0,31350
1440,0,0,31350
1441,0,0,31350
1442,0,0,31350
1443,0,0,31350
1444,0,0,31350
1445,0,0,31350
1446,0,0,31350
1447,0,0,31350
1448,0,0,31350
1449,0,0,31350
1450,0,0,31350
1451,0,0,31350
1452,0,0,31350
1453,0,0,31350
1454,0,0,31350
1455,0,0,31350
1456,0,0,31350
1457,0,0,31350
1458,0,0,31350
1459,0,0,31350
1460,0,0,31350
1461,0,0,31350
1462,0,0,31350
1463,0,0,31350
1464,0,0,31350
1465,0,0,31350
1466,0,0,31350
1467,0,0,31350
1468,0,0,31350
1469,0,0,31350
1470,0,0,31350
1471,0,0,31350
1472,0,0,31350
1473,0,0,31350
1474,0,0,31350
1475,0,0,31350
1476,0,0,31350
1477,0,0,31350
1478,0,0,31350
1479,0,0,31350
1480,0,0,31350
1481,0,0,31350
1482,0,0,31350
1483,0,0,31350
1484,0,0,31350
1485,0,0,31350
1486,0,0,31350
1487,0,0,31350
1488,0,0,31350
1489,0,0,31350
1490,0,0,31350
1491,0,0,31350
1492,0,0,31350
1493,0,0,31350
1494,0,0,31350
1495,0,0,31350
1496,0,0,31350
1497,0,0,31350
1498,0,0,31350
1499,0,0,31350
1500,0,0,31350
1501,0,0,31350
1502,0,0,31350
1503,0,0,31350
1504,0,0,31350
1505,0,0,31350
1506,0,0,31350
1507,0,0,31350
1508,0,0,31350
1509,0,0,31350
1510,0,0,31350
1511,0,0,31350
1512,0,0,31350
1513,0,0,31350
1514,0,0,31350
1515,0,0,31350
1516,0,0,31350
1517,0,0,31350
1518,0,0,31350
1519,0,0,31350
1520,0,0,31350
1521,0,0,31350
1522,0,0,31350
1523,0,0,31350
1524,0,0,31350
1525,0,0,31350
1526,0,0,31350
1527,0,0,31350
1528,0,0,31350
1529,0,0,31350
1530,0,0,31350
1531,0,0,31350
1532,0,0,31350
1533,0,0,31350
1534,0,0,31350
1535,0,0,31350
1536,0,0,31350
1537,0,0,31350
1538,0,0,31350
1539,0,0,31350
1540,0,0,31350
1541,0,0,31350
1542,0,0,31350
1543,0,0,31350
1544,0,0,31350
1545,0,0,31350
1546,0,0,31350
1547,0,0,31350
1548,0,0,31350
1549,0,0,31350
1550,0,0,31350
1551,0,0,31350
1552,0,0,31350
1553,0,0,31350
1554,0,0,31350
1555,0,0,31350
1556,0,0,31350
1557,0,0,31350
1558,0,0,31350
1559,0,0,31350
1560,0,0,31350
1561,0,0,31350
1562,0,0,31350
1563,0,0,31350
1564,0,0,31350
1565,0,0,31350
1566,0,0,31350
1567,0,0,31350
1568,0,0,31350
1569,0,0,31350
1570,0,0,31350
1571,0,0,31350
1572,0,0,31350
1573,0,0,31350
1574,0,0,31350
1575,0,0,31350
1576,0,0,31350
1577,0,0,31350
1578,0,0,31350
1579,0,0,31350
1580,0,0,31350
1581,0,0,31350
1582,0,0,31350
1583,0,0,31350
1584,0,0,31350
1585,0,0,31350
1586,0,0,31350
1587,0,0,31350
1588,0,0,31350
1589,0,0,31350
1590,0,0,31350
1591,0,0,31350
1592,0,0,31350
1593,0,0,31350
1594,0,0,31350
1595,0,0,31350
1596,0,0,31350
1597,0,0,31350
1598,0,0,31350
1599,0,0,31350
1600,0,0,31350
1601,0,0,31350
1602,0,0,31350
1603,0,0,31350
1604,0,0,31350
1605,0,0,31350
1606,0,0,31350
1607,0,0,31350
1608,0,0,31350
1609,0,0,31350
1610,0,0,31350
1611,0,0,31350
1612,0,0,31350
1613,0,0,31350
1614,0,0,31350
1615,0,0,31350
1616,0,0,31350
1617,0,0,31350
1618,0,0,31350
1619,0,0,31350
1620,0,0,31350
1621,0,0,31350
1622,0,0,31350
1623,0,0,31350
1624,0,0,31350
1625,0,0,31350
1626,0,0,31350
1627,0,0,31350
1628,0,0,31350
1629,0,0,31350
1630,0,0,31350
1631,0,0,31350
1632,0,0,31350
1633,0,0,31350
1634,0,0,31350
1635,0,0,31350
1636,0,0,31350
1637,0,0,31350
1638,0,0,31350
1639,0,0,31350
1640,0,0,31350
1641,0,0,31350
1642,0,0,31350
1643,0,0,31350
1644,0,0,31350
1645,0,0,31350
1646,0,0,31350
1647,0,0,31350
1648,0,0,31350
1649,0,0,31350
1650,0,0,31350
1651,0,0,31350
1652,0,0,31350
1653,0,0,31350
1654,0,0,31350
1655,0,0,31350
1656,0,0,31350
1657,0,0,31350
1658,0,0,31350
1659,0,0,31350
1660,0,0,31350
1661,0,0,31350
1662,0,0,31350
1663,0,0,31350
1664,0,0,31350
1665,0,0,31350
1666,0,0,31350
1667,0,0,31350
1668,0,0,31350
1669,0,0,31350
1670,0,0,31350
1671,0,0,31350
1672,0,0,31350
1673,0,0,31350
1674,0,0,31350
1675,0,0,31350
1676,0,0,31350
1677,0,0,31350
1678,0,0,31350
1679,0,0,31350
1680,0,0,31350
1681,0,0,31350
1682,0,0,31350
1683,0,0,31350
1684,0,0,31350
1685,0,0,31350
1686,0,0,31350
1687,0,0,31350
1688,0,0,31350
1689,0,0,31350
1690,0,0,31350
1691,0,0,31350
1692,0,0,31350
1693,0,0,31350
1694,0,0,31350
1695,0,0,31350
1696,0,0,31350
1697,0,0,31350
1698,0,0,31350
1699,0,0,31350
1700,0,0,31350
1701,0,0,31350
1702,0,0,31350
1703,0,0,31350
1704,0,0,31350
1705,0,0,31350
1706,0,0,31350
1707,0,0,31350
1708,0,0,31350
1709,0,0,31350
1710,0,0,31350
1711,0,0,31350
1712,0,0,31350
1713,0,0,31350
1714,0,0,31350
1715,0,0,31350
1716,0,0,31350
1717,0,0,31350
1718,0,0,31350
1719,0,0,31350
1720,0,0,31350
1721,0,0,31350
1722,0,0,31350
1723,0,0,31350
1724,0,0,31350
1725,0,0,31350
1726,0,0,31350
1727,0,0,31350
1728,0,0,31350
1729,0,0,31350
1730,0,0,31350
1731,0,0,31350
1732,0,0,31350
1733,0,0,31350
1734,0,0,31350
1735,0,0,31350
1736,0,0,31350
1737,0,0,31350
1738,0,0,31350
1739,0,0,31350
1740,0,0,31350
1741,0,0,31350
1742,0,0,31350
1743,0,0,31350
1744,0,0,31350
1745,0,0,31350
1746,0,0,31350
1747,0,0,31350
1748,0,0,31350
1749,0,0,31350
1750,0,0,31350
1751,0,0,31350
1752,0,0,31350
1753,0,0,31350
1754,0,0,31350
1755,0,0,31350
1756,0,0,31350
1757,0,0,31350
1758,0,0,31350
1759,0,0,31350
1760,0,0,31350
1761,0,0,31350
1762,0,0,31350
1763,0,0,31350
1764,0,0,31350
1765,0,0,31350
1766,0,0,31350
1767,0,0,31350
1768,0,0,31350
1769,0,0,31350
1770,0,0,31350
1771,0,0,31350
1772,0,0,31350
1773,0,0,31350
1774,0,0,31350
1775,0,0,31350
1776,0,0,31350
1777,0,0,31350
1778,0,0,31350
1779,0,0,31350
1780,0,0,31350
1781,0,0,31350
1782,0,0,31350
1783,0,0,31350
1784,0,0,31350
1785,0,0,31350
1786,0,0,31350
1787,0,0,31350
1788,0,0,31350
1789,0,0,31350
1790,0,0,31350
1791,0,0,31350
1792,0,0,31350
1793,0,0,31350
1794,0,0,31350
1795,0,0,31350
1796,0,0,31350
1797,0,0,31350
1798,0,0,31350
1799,0,0,31350
1800,0,0,31350
1801,0,0,31350
1802,0,0,31350
1803,0,0,31350
1804,0,0,31350
1805,0,0,31350
1806,0,0,31350
1807,0,0,31350
1808,0,0,31350
1809,0,0,31350
1810,0,0,31350
1811,0,0,31350
1812,0,0,31350
1813,0,0,31350
1814,0,0,31350
1815,0,0,31350
1816,0,0,31350
1817,0,0,31350
1818,0,0,31350
1819,0,0,31350
1820,0,0,31350
1821,0,0,31350
1822,0,0,31350
1823,0,0,31350
1824,0,0,31350
1825,0,0,31350
1826,0,0,31350
1827,0,0,31350
1828,0,0,31350
1829,0,0,31350
1830,0,0,31350
1831,0,0,31350
1832,0,0,31350
1833,0,0,31350
1834,0,0,31350
1835,0,0,31350
1836,0,0,31350
1837,0,0,31350
1838,0,0,31350
1839,0,0,31350
1840,0,0,31350
1841,0,0,31350
1842,0,0,31350
1843,0,0,31350
1844,0,0,31350
1845,0,0,31350
1846,0,0,31350
1847,0,0,31350
1848,0,0,31350
1849,0,0,31350
1850,0,0,31350
1851,0,0,31350
1852,0,0,31350
1853,0,0,31350
1854,0,0,31350
1855,0,0,31350
1856,0,0,31350
1857,0,0,31350
1858,0,0,31350
1859,0,0,31350
1860,0,0,31350
1861,0,0,31350
1862,0,0,31350
1863,0,0,31350
1864,0,0,31350
1865,0,0,31350
1866,0,0,31350
1867,0,0,31350
1868,0,0,31350
1869,0,0,31350
1870,0,0,31350
1871,0,0,31350
1872,0,0,31350
1873,0,0,31350
1874,0,0,31350
1875,0,0,31350
1876,0,0,31350
1877,0,0,31350
1878,0,0,31350
1879,0,0,31350
1880,0,0,31350
1881,0,0,31350
1882,0,0,31350
1883,0,0,31350
1884,0,0,31350
1885,0,0,31350
1886,0,0,31350
1887,0,0,31350
1888,0,0,31350
1889,0,0,31350
1890,0,0,31350
1891,0,0,31350
1892,0,0,31350
1893,0,0,31350
1894,0,0,31350
1895,0,0,31350
1896,0,0,31350
1897,0,0,31350
1898,0,0,31350
1899,0,0,31350
1900,0,0,31350
1901,0,0,31350
1902,0,0,31350
1903,0,0,31350
1904,0,0,31350
1905,0,0,31350
1906,0,0,31350
1907,0,0,31350
1908,0,0,31350
1909,0,0,31350
1910,0,0,31350
1911,0,0,31350
1912,0,0,31350
1913,0,0,31350
1914,0,0,31350
1915,0,0,31350
1916,0,0,31350
1917,0,0,31350
1918,0,0,31350
1919,0,0,31350
1920,0,0,31350
1921,0,0,31350
1922,0,0,31350
1923,0,0,31350
1924,0,0,31350
1925,0,0,31350
1926,0,0,31350
1927,0,0,31350
1928,0,0,31350
1929,0,0,31350
1930,0,0,31350
1931,0,0,31350
1932,0,0,31350
1933,0,0,31350
1934,0,0,31350
1935,0,0,31350
1936,0,0,31350
1937,0,0,31350
1938,0,0,31350
1939,0,0,31350
1940,0,0,31350
1941,0,0,31350
1942,0,0,31350
1943,0,0,31350
1944,0,0,31350
1945,0,0,31350
1946,0,0,31350
1947,0,0,31350
1948,0,0,31350
1949,0,0,31350
1950,0,0,31350
1951,0,0,31350
1952,0,0,31350
1953,0,0,31350
1954,0,0,31350
1955,0,0,31350
1956,0,0,31350
1957,0,0,31350
1958,0,0,31350
1959,0,0,31350
1960,0,0,31350
1961,0,0,31350
1962,0,0,31350
1963,0,0,31350
1964,0,0,31350
1965,0,0,31350
1966,0,0,31350
1967,0,0,31350
1968,0,0,31350
1969,0,0,31350
1970,0,0,31350
1971,0,0,31350
1972,0,0,31350
1973,0,0,31350
1974,0,0,31350
1975,0,0,31350
1976,0,0,31350
1977,0,0,31350
1978,0,0,31350
1979,0,0,31350
1980,0,0,31350
1981,0,0,31350
1982,0,0,31350
1983,0,0,31350
1984,0,0,31350
1985,0,0,31350
1986,0,0,31350
1987,0,0,31350
1988,0,0,31350
1989,0,0,31350
1990,0,0,31350
1991,0,0,31350
1992,0,0,31350
1993,0,0,31350
1994,0,0,31350
