Hours since 00:00 Jan 1,My Design - Living Space: Indoor Temperature (F),My Design - Living Space: Indoor Relative Humidity (%),My Design - Garage: Indoor Temperature (F),My Design - Garage: Indoor Relative Humidity (%),My Design - Unfinished Basement: Indoor Temperature (F),My Design - Unfinished Basement: Indoor Relative Humidity (%),My Design - Unfinished Attic: Indoor Temperature (F),My Design - Unfinished Attic: Indoor Relative Humidity (%),My Design - Domestic Water System: Water Heater Inlet Temperature (F)
5335.5,74.0146,48.5792,65.2443,63.5792,71.5318,45.6444,55.9977,92.6845,67.4899
5336.5,75.0414,47.2284,66.9017,60.2713,71.5966,45.6867,62.6314,75.7395,67.4899
5337.5,75.9817,46.02,70.0854,54.2808,71.6772,45.7063,72.9622,54.4801,67.4899
5338.5,75.9996,46.1709,74.4997,46.9631,71.6564,45.8641,82.4943,40.2158,67.4899
5339.5,75.9995,46.2921,80.2627,38.9421,71.444,46.317,93.5811,28.1877,67.4899
5340.5,75.999,46.1799,85.8127,32.535,71.4265,46.397,102.664,20.5705,67.4899
5341.5,75.9983,45.8849,89.9065,28.4953,71.2711,46.6398,107.345,16.6599,67.4899
5342.5,75.997,45.4061,92.552,26.1023,71.0561,46.969,108.879,14.1871,67.4899
5343.5,75.9966,44.7032,93.3912,25.2176,70.8242,47.2603,107.401,13.1911,67.4899
5344.5,75.9962,44.0204,93.3173,25.0828,70.6348,47.455,105.947,12.7963,67.4899
5345.5,75.9987,43.3278,92.4335,25.5511,70.3923,47.5498,100.184,14.9779,67.4899
5346.5,75.9978,42.9819,88.9736,28.4426,70.2641,47.7802,92.9312,19.5517,67.4899
5347.5,75.9986,42.7139,85.9842,31.2664,70.2962,47.7731,88.3546,23.3522,67.4899
5348.5,75.9981,42.2809,81.963,35.4782,70.4215,47.4516,80.8311,30.5372,67.4899
5349.5,75.9978,42.0104,78.3736,39.8477,70.4984,47.2823,74.8346,38.6035,67.4899
5350.5,75.9976,41.7439,76.2389,42.6843,70.6766,46.9194,71.1142,45.2805,67.4899
5351.5,75.998,41.5463,74.7412,44.7656,70.9383,46.4395,69.0192,49.4154,67.4899
5352.5,75.9987,41.3642,73.5511,46.3971,71.2554,45.843,66.8824,53.0753,67.4899
5353.5,75.9996,41.2008,72.1077,48.5017,71.5891,45.2255,64.1131,57.9429,67.4899
5354.5,75.8712,41.2471,70.8571,50.4008,71.9416,44.6491,63.3433,58.6756,67.4899
5355.5,75.5056,41.6134,70.5203,50.762,72.0469,44.4733,63.8115,56.7728,67.4899
5356.5,75.1657,41.9394,70.0764,51.3069,71.9761,44.5567,62.264,58.8878,67.4899
5357.5,75.1169,41.886,69.1593,52.7347,71.9004,44.6161,60.3304,62.5082,67.4899
5358.5,74.85,42.2147,68.3869,54.0723,71.8882,44.6534,59.2153,64.9832,67.4899
5359.5,75.763,40.9939,68.3455,54.1858,71.8139,44.8602,61.5872,60.2961,67.4899
5360.5,75.9995,40.6929,70.1255,51.0699,71.4581,45.4974,70.3461,45.3698,67.4899
5361.5,75.9994,40.6348,73.6442,45.4106,71.1869,45.9702,80.2717,33.1852,67.4899
5362.5,75.9994,40.5208,79.1994,37.8078,71.1144,46.1059,90.3231,24.4959,67.4899
5363.5,75.999,40.4372,84.3461,32.0088,71.1701,46.0488,98.3747,19.4393,67.4899
5364.5,75.9982,40.3109,88.4486,28.0767,71.0731,46.195,101.646,18.0244,67.4899
5365.5,75.9985,40.1775,91.0615,25.8765,70.9574,46.3744,104.505,16.7762,67.4899
5366.5,75.9976,39.9087,93.5365,23.9078,70.8296,46.5256,105.799,15.5678,67.4899
5367.5,75.9978,39.4813,94.5935,23.0055,70.6686,46.6394,106.189,14.4417,67.4899
5368.5,75.9986,39.1679,95.8018,22.1005,70.5601,46.7043,107.323,13.5982,67.4899
5369.5,75.9988,38.5616,94.7757,22.5851,70.3146,46.7054,103.635,14.3238,67.4899
5370.5,75.9988,38.14,92.2883,24.2743,70.2017,46.7327,98.4355,16.0425,67.4899
5371.5,75.9993,37.9414,89.1225,26.8021,70.2337,46.6627,91.3378,20.6679,67.4899
5372.5,75.9988,37.8878,84.5844,31.0634,70.3878,46.3399,82.508,31.3591,67.4899
5373.5,75.9986,38.0488,80.5505,35.6194,70.5356,46.0928,75.7459,44.6283,67.4899
5374.5,75.9987,38.4495,77.936,39.2295,70.7817,45.7189,71.2549,58.2659,67.4899
5375.5,75.9985,38.7347,76.1855,41.9148,71.0317,45.3192,68.3111,67.7793,67.4899
5376.5,75.9991,39.0595,74.8697,44.1764,71.3417,44.9512,66.1457,74.5962,67.4899
5377.5,75.9995,39.3612,73.6616,46.313,71.6494,44.5934,64.1622,80.0207,67.4899
5378.5,75.9997,39.5514,72.7474,47.9459,71.7673,44.4953,62.7126,84.0431,67.4899
5379.5,75.8881,39.858,71.5626,50.0312,71.9018,44.3628,60.6065,90.2219,67.4899
5380.5,75.4401,40.694,70.4437,52.1555,71.9515,44.3729,59.2864,94.1702,67.4899
5381.5,75.2843,41.1358,69.7507,53.593,71.9114,44.5422,58.136,98.0587,67.4899
5382.5,74.751,42.1598,69.04,55.0543,71.8856,44.6756,57.1266,99.9023,67.4899
5383.5,75.7425,41.0965,69.2799,54.8016,71.848,44.8802,59.7046,91.1436,67.4899
5384.5,75.9997,40.9584,71.115,51.7009,71.696,45.28,67.6387,69.4242,67.4899
5385.5,75.9995,41.0892,74.0157,47.069,71.5461,45.6445,76.2814,51.9771,67.4899
5386.5,75.9994,41.2298,78.5602,40.6371,71.3924,45.9727,85.7017,38.399,67.4899
5387.5,75.999,41.268,83.2837,34.8655,71.3725,45.9189,92.8329,30.9328,67.4899
5388.5,75.9986,41.5677,87.1325,31.0917,71.1665,46.402,97.5987,27.374,67.4899
5389.5,75.9982,41.5563,88.608,29.7575,71.0253,46.6886,97.7547,25.9633,67.4899
5390.5,75.9993,41.3921,84.2527,34.3387,71.0088,46.638,85.5699,37.1972,67.4899
5391.5,75.9986,41.6226,77.1333,43.4272,71.1951,46.4278,74.9774,55.0238,67.4899
5392.5,75.9981,41.792,75.8763,45.5213,71.1894,46.5251,75.0178,56.3454,67.4899
5393.5,75.998,41.8519,78.2344,42.1758,71.0848,46.709,76.9522,49.7392,67.4899
5394.5,75.9978,41.6905,77.624,42.897,71.1443,46.5308,75.0878,49.2,67.4899
5395.5,75.9978,41.5075,76.6883,44.1786,71.0732,46.5856,73.1513,51.2509,67.4899
5396.5,75.9981,41.4799,75.1976,46.4959,71.1672,46.4544,70.2099,57.2475,67.4899
5397.5,75.9981,41.5828,73.93,48.6759,71.2216,46.4166,68.4127,62.9182,67.4899
5398.5,75.9984,41.5366,73.2952,49.7757,71.2709,46.3416,67.2956,65.4777,67.4899
5399.5,75.9989,41.3593,72.4896,51.0027,71.4334,45.9794,65.5356,67.9285,67.4899
5400.5,75.9996,41.2858,71.4448,52.7266,71.7065,45.5245,63.8066,69.8416,67.4899
5401.5,76,41.2897,70.8299,53.7618,71.9718,45.1255,63.2076,69.7546,67.4899
5402.5,75.9638,41.4157,70.4955,54.374,72.0609,45.0378,62.7465,70.7169,67.4899
5403.5,75.8064,41.7193,70.1115,55.1137,72.0549,45.0992,62.029,73.2226,67.4899
5404.5,75.479,42.2703,69.7783,55.7678,72.0661,45.1124,62.1052,74.6359,67.4899
5405.5,75.2258,42.6973,69.7784,55.745,72.028,45.1579,62.5637,74.4348,67.4899
5406.5,74.8893,43.4517,69.4036,56.6072,71.9704,45.3465,61.9658,77.5343,67.4899
5407.5,75.7962,42.4991,69.2819,57.0868,71.9305,45.5723,63.538,75.1945,67.4899
5408.5,75.9996,42.4553,70.4749,55.0563,71.7659,45.9774,69.0527,63.8238,67.4899
5409.5,75.9995,42.6447,72.7941,51.1086,71.7084,46.1847,74.7333,54.0299,67.4899
5410.5,75.9992,42.8234,75.785,46.3655,71.7269,46.2501,79.606,45.8749,67.4899
5411.5,75.9993,42.7614,78.7123,42.0659,71.6197,46.3271,84.6553,38.6223,67.4899
5412.5,75.9987,42.8047,82.0532,37.7586,71.4782,46.6293,88.1043,34.1246,67.4899
5413.5,75.9982,42.9155,81.7716,38.2529,71.441,46.8364,85.6321,36.2863,67.4899
5414.5,75.998,42.7877,81.4113,38.6733,71.3248,47.0018,84.2172,36.6413,67.4899
5415.5,75.9979,42.5152,81.6669,38.2105,71.2789,47.0181,84.4359,33.9577,67.4899
5416.5,75.9983,42.305,81.0099,38.947,71.2733,46.9901,83.3684,34.0136,67.4899
5417.5,75.9985,42.1367,79.4775,40.8004,71.1732,46.982,79.4817,39.5004,67.4899
5418.5,75.9973,42.3643,78.5124,42.3454,70.9936,47.3327,76.8617,47.1921,67.4899
5419.5,75.9986,42.5156,76.87,44.9408,71.0483,47.3595,73.3118,53.9519,67.4899
5420.5,75.9989,42.5794,74.1722,49.2039,71.307,46.9321,68.3707,62.714,67.4899
5421.5,75.9984,42.5336,72.1647,52.6041,71.3542,46.8462,65.4374,67.6974,67.4899
5422.5,75.9989,42.4828,71.1504,54.3703,71.5199,46.5899,64.5891,67.7891,67.4899
5423.5,75.9994,42.4031,70.5336,55.3661,71.7537,46.1703,63.5746,68.8964,67.4899
5424.5,75.9999,42.4849,70.0491,56.2799,72.019,45.8077,63.4332,69.3303,67.4899
5425.5,75.8421,42.8005,70.0072,56.3471,72.1647,45.6556,64.0483,67.1769,67.4899
5426.5,75.4991,43.359,69.9064,56.491,72.1661,45.6867,63.7214,67.8513,67.4899
5427.5,75.1551,43.91,69.3717,57.4762,72.1053,45.8111,62.8324,69.6844,67.4899
5428.5,74.7657,44.483,68.6446,58.8044,72.0702,45.8799,61.6268,71.309,67.4899
5429.5,74.6056,44.6874,67.9212,60.1268,72.006,45.9597,60.3531,73.5919,67.4899
5430.5,74.3154,45.1668,67.4257,61.1131,71.9517,46.0978,59.7874,74.5611,67.4899
5431.5,75.0598,44.1399,67.6066,60.7373,71.9738,46.1495,61.5509,69.6441,67.4899
5432.5,75.9372,42.9168,69.018,57.8413,71.9691,46.2377,67.3466,56.0049,67.4899
5433.5,75.9995,42.731,72.0304,52.1167,71.7066,46.6929,75.9836,40.3262,67.4899
5434.5,75.9992,42.4858,76.0677,45.3378,71.6017,46.8633,82.2482,31.3518,67.4899
5435.5,75.999,41.9522,79.6646,39.8393,71.4717,46.8302,86.1056,26.6877,67.4899
5436.5,75.9989,41.6775,83.2294,35.3185,71.3595,46.9881,91.9051,21.6983,67.4899
5437.5,75.9985,41.4472,86.3776,31.8091,71.2623,47.1524,96.8629,17.8829,67.4899
5438.5,75.9994,41.1817,85.2836,32.8149,71.2322,47.0693,90.2789,22.4159,67.4899
5439.5,75.9992,41.1401,79.8617,39.0673,71.4964,46.6662,78.8465,34.2014,67.4899
5440.5,75.9981,41.0472,77.5322,42.0633,71.3387,46.8991,76.7805,38.3175,67.4899
5441.5,75.9981,40.9348,77.857,41.5289,71.2484,46.9754,76.6474,39.4029,67.4899
5442.5,75.9979,40.8192,76.3995,43.5068,71.1835,47.0235,74.6177,42.2428,67.4899
5443.5,75.998,40.6453,75.0859,45.3558,71.1396,47.0252,72.411,45.1713,67.4899
5444.5,75.9989,40.448,73.4617,47.7721,71.2016,46.8332,69.177,50.014,67.4899
5445.5,75.9985,40.2608,71.6029,50.7361,71.2659,46.6472,65.6635,56.1671,67.4899
5446.5,75.9989,40.0861,70.3079,52.8585,71.3975,46.35,63.2624,60.5426,67.4899
5447.5,75.9995,39.963,69.3734,54.394,71.6562,45.8383,61.6157,64.7118,67.4899
5448.5,75.9618,40.0776,68.5161,56.0176,71.9556,45.4073,60.4445,69.0081,67.4899
5449.5,75.6182,40.6483,67.9003,57.2499,72.0724,45.296,60.0171,71.2203,67.4899
5450.5,75.1243,41.3732,67.6235,57.7519,72.0784,45.3026,59.888,71.8944,67.4899
5451.5,74.5191,42.2295,66.9631,58.9771,72.0017,45.4012,58.8298,74.6133,67.4899
5452.5,74.0748,42.8581,66.0409,60.7722,71.9005,45.5386,56.9071,79.3727,67.4899
5453.5,73.6918,43.3956,64.941,63.0186,71.81,45.6486,54.6684,85.5954,67.4899
5454.5,73.0665,44.3499,64.1043,64.8176,71.7102,45.815,53.5028,88.9968,67.4899
5455.5,74.3742,42.5688,64.1865,64.6996,71.7116,45.9041,56.2354,80.8765,67.4899
5456.5,75.8104,40.6767,66.07,60.6932,71.8179,45.8228,66.1621,57.3729,67.4899
5457.5,75.9997,40.4715,70.2459,52.6897,71.6173,46.2054,78.1603,37.9922,67.4899
5458.5,75.9995,40.5249,74.9738,44.9393,71.7238,46.105,84.4847,30.8554,67.4899
5459.5,75.9993,40.372,77.4686,41.1799,71.6937,45.9806,86.8031,28.9341,67.4899
5460.5,75.9995,40.3296,81.8225,35.7766,71.4974,46.2934,95.0615,22.51,67.4899
5461.5,75.9993,40.3176,87.6789,29.6671,71.4125,46.499,104.504,16.7086,67.4899
5462.5,75.9986,40.1739,91.8105,25.9965,71.2724,46.659,109.717,13.9725,67.4899
5463.5,75.998,39.9487,93.6234,24.494,71.0903,46.8365,109.601,13.7893,67.4899
5464.5,75.9992,39.8022,91.4216,26.2337,70.9485,47.0376,100.495,18.1022,67.4899
5465.5,75.9991,39.2003,85.8623,30.8668,70.7163,47.0712,86.9908,25.4267,67.4899
5466.5,75.9976,38.825,82.5585,34.0561,70.6498,47.0651,81.4982,28.5592,67.4899
5467.5,75.9982,38.6394,80.2181,36.6876,70.6126,47.0886,78.9371,30.6606,67.4899
5468.5,75.999,38.3869,76.2629,41.6816,70.78,46.6692,71.5824,39.5282,67.4899
5469.5,75.9987,38.2635,72.9287,46.5291,70.9758,46.3081,65.6721,49.7233,67.4899
5470.5,75.9987,38.1574,71.1926,49.2657,71.1735,45.9285,62.9879,56.4801,67.4899
5471.5,75.9994,38.1019,69.9806,51.2807,71.4183,45.4558,60.5037,64.1306,67.4899
5472.5,75.8193,38.4115,68.3738,54.1943,71.8656,44.7757,58.2871,71.8222,67.4899
5473.5,75.1278,39.4071,67.2554,56.2936,72.0042,44.5771,57.6174,75.2415,67.4899
5474.5,74.3258,40.4916,66.5962,57.4289,71.9919,44.5482,57.5536,75.0764,67.4899
5475.5,73.8615,41.0829,66.215,57.9647,71.9651,44.5537,57.4819,73.1116,67.4899
5476.5,73.4925,41.5113,65.7745,58.6051,71.8674,44.6466,56.3926,73.996,67.4899
5477.5,73.1996,41.8565,64.9259,60.155,71.7332,44.8018,54.104,79.2802,67.4899
5478.5,72.5917,42.7046,63.7486,62.6183,71.6211,44.9797,51.7332,86.0436,67.4899
5479.5,73.6964,41.211,63.5064,63.1493,71.596,45.0843,54.2428,78.5306,67.4899
5480.5,75.1007,39.4327,65.0945,59.8529,71.7138,45.0066,62.903,58.2764,67.4899
5481.5,75.9955,38.3586,69.1707,52.0774,71.8326,44.9113,74.3824,39.1156,67.4899
5482.5,75.9998,38.2954,74.5158,43.4112,71.7437,45.0652,84.7578,26.8761,67.4899
5483.5,75.9996,38.0075,80.31,35.5906,71.7022,44.8882,94.0042,19.0625,67.4899
5484.5,75.9994,37.8698,84.9477,30.4684,71.5504,45.0918,99.3363,15.0245,67.4899
5485.5,75.9987,37.6641,88.0738,27.4289,71.3372,45.4042,102.02,13.13,67.4899
5486.5,75.9985,37.3197,90.3231,25.3329,71.1618,45.5049,102.957,12.4949,67.4899
5487.5,75.9984,36.925,91.5268,24.1667,70.9568,45.6488,102.137,12.4069,67.4899
5488.5,75.9984,36.5829,91.6938,23.8502,70.7537,45.7842,100.194,13.048,67.4899
5489.5,75.9997,35.9284,90.4822,24.3935,70.4607,45.7664,96.4917,13.7603,67.4899
5490.5,75.9994,35.449,88.0173,26.0798,70.3829,45.6508,92.2353,14.6593,67.4899
5491.5,75.999,35.2391,84.7968,28.7494,70.4694,45.3934,86.7011,17.1175,67.4899
5492.5,75.999,35.0284,80.6828,32.6723,70.6144,44.939,79.999,21.1793,67.4899
5493.5,75.9992,34.8503,77.2509,36.408,70.7017,44.5842,73.9461,25.7942,67.4899
5494.5,75.9993,34.6424,74.6106,39.5524,70.871,44.1254,68.3398,31.0606,67.4899
5495.5,75.9992,34.3428,72.7066,41.8067,71.184,43.4074,65.3986,34.4259,67.4899
5496.5,75.9997,34.1234,71.5375,43.1807,71.5848,42.6854,64.1102,37.3261,67.4899
5497.5,75.9921,33.9811,70.6655,44.2025,71.9691,42.0715,63.1311,40.6182,67.4899
5498.5,75.6828,34.1709,69.8973,45.0636,72.1006,41.7925,62.1775,43.6743,67.4899
5499.5,75.1702,34.6191,69.1668,45.9156,72.1044,41.71,61.5267,46.1515,67.4899
5500.5,74.5234,35.2166,68.4932,46.6731,72.0436,41.712,60.5182,48.8818,67.4899
5501.5,74.3182,35.3227,67.7018,47.6729,71.9507,41.766,58.7558,52.4777,67.4899
5502.5,74.162,35.4307,66.9073,48.8435,71.9143,41.7862,57.5353,54.7772,67.4899
5503.5,75.3366,34.0456,66.8445,48.848,71.9204,41.7798,60.368,49.8905,67.4899
5504.5,75.9999,33.2979,68.5454,45.987,71.8107,41.9578,68.0662,38.3723,67.4899
5505.5,75.9998,33.2493,71.8826,40.9452,71.4714,42.4249,77.1784,28.0812,67.4899
5506.5,75.9998,33.1613,77.1674,34.2591,71.3195,42.5824,87.8197,19.772,67.4899
5507.5,75.9998,32.8882,83.2045,27.9033,71.3197,42.2644,98.634,13.7205,67.4899
5508.5,75.9997,32.7612,88.2597,23.6182,71.2073,42.3199,106.429,9.84453,67.4899
5509.5,75.9996,32.7179,92.2739,20.792,71.0569,42.5186,111.648,7.87562,67.4899
5510.5,75.9994,32.4955,95.2963,18.784,70.8691,42.5621,114.092,6.7917,67.4899
5511.5,75.9994,32.2482,97.0282,17.6591,70.6969,42.5416,114.733,6.34504,67.4899
5512.5,76.0003,32.0445,98.0063,17.0108,70.5178,42.5027,114.163,6.31842,67.4899
5513.5,76.0003,31.6377,97.3613,17.1298,70.226,42.4095,110.176,6.89124,67.4899
5514.5,76.0003,31.4819,94.5456,18.5656,70.1022,42.3483,103.2,8.58904,67.4899
5515.5,76.0001,31.4791,90.2905,21.1514,70.2098,42.081,94.0669,11.8888,67.4899
5516.5,75.9996,31.2909,84.6766,25.0845,70.3638,41.595,83.0087,17.6007,67.4899
5517.5,75.9993,31.1258,80.3872,28.6303,70.506,41.211,75.8681,22.888,67.4899
5518.5,75.9993,30.9348,78.2853,30.4531,70.7255,40.7294,73.5157,25.4215,67.4899
5519.5,75.9995,30.6222,77.2745,31.1435,70.9734,40.0933,71.9583,27.1981,67.4899
5520.5,75.9997,30.4212,76.0617,32.1773,71.3141,39.4903,69.9673,29.6266,67.4899
5521.5,74.3801,31.4507,75.0079,33.1783,71.9575,38.6054,68.5925,31.558,67.4899
5522.5,73.9918,30.7832,74.1102,33.9517,72.2474,38.1456,67.3818,33.207,67.4899
5523.5,73.6503,30.3779,73.2833,34.6495,72.2319,38.0696,66.2161,34.3622,67.4899
5524.5,73.3486,30.1239,72.5937,35.1891,72.1992,38.0224,65.8033,34.6311,67.4899
5525.5,73.2031,29.8228,72.2452,35.3292,72.154,37.9846,65.6648,34.696,67.4899
5526.5,73.2701,29.4672,71.8504,35.5859,72.1207,37.9917,65.4262,34.9195,67.4867
5527.5,73.8072,28.7112,72.0538,35.2261,72.1255,38.0184,68.3813,31.7321,67.4809
5528.5,75.6896,26.7703,73.9655,32.951,71.9675,38.2518,75.9177,25.0529,67.475
5529.5,76,26.6113,77.8497,28.8935,71.2626,39.1218,85.6137,18.4256,67.4703
5530.5,76,26.682,83.5843,23.9075,70.967,39.3821,96.631,12.9362,67.4635
5531.5,76,26.5497,89.4856,19.6447,70.9453,38.9951,108.193,8.73913,67.4451
5532.5,76,26.5918,95.604,16.2301,70.9283,38.8849,119.103,5.98961,67.4443
5533.5,76,26.6542,99.5345,14.3655,70.6993,39.0937,122.703,4.93465,67.4426
5534.5,76,26.5969,100.795,13.7238,70.4994,39.0551,121.088,4.70337,67.4424
5535.5,76,26.5322,99.1966,14.309,70.418,38.9218,114.221,5.46777,67.4424
5536.5,76,26.5199,94.8479,16.2333,70.3409,38.7727,102.068,8.28473,67.4424
5537.5,76,26.4855,90.7671,18.2599,70.1846,38.6336,91.8774,12.5422,67.4424
5538.5,76.035,26.7779,87.3532,20.2587,69.9861,38.7263,86.799,16.2126,67.4424
5539.5,76,27.1407,84.9872,21.8085,70.1071,38.4521,82.5659,19.1921,67.4424
5540.5,76,26.8994,82.1361,23.7996,70.714,37.4635,77.2903,23.5121,67.4424
5541.5,76,26.6647,79.8215,25.5781,71.7157,36.1081,73.6828,26.9458,67.4424
5542.5,76,26.8381,78.5558,26.6205,71.7642,35.9865,71.6465,29.4605,67.4424
5543.5,76,26.9336,77.6148,27.3753,71.729,35.8934,69.7037,31.7059,67.4424
5544.5,75.3037,27.9833,76.5484,28.3323,72.2574,35.1988,68.5076,33.8536,67.4424
5545.5,75.9501,27.6347,75.7561,29.0858,71.9741,35.5123,67.1872,36.3757,67.4424
5546.5,75.9999,27.703,74.7233,30.081,71.7593,35.7106,65.9148,38.402,67.4424
5547.5,76,27.8153,74.2095,30.5533,71.9412,35.4464,66.6177,37.2784,67.4424
5548.5,76,27.8963,74.0727,30.6103,72.0888,35.2262,67.1898,35.9996,67.4424
5549.5,76,27.9063,73.8686,30.661,72.1575,35.0288,67.1631,35.4627,67.4424
5550.5,76,27.9661,73.5278,30.9184,72.0945,35.0788,66.903,35.1706,67.4385
5551.5,75.9999,28.0791,73.788,30.6324,71.6343,35.6587,69.7091,31.8599,67.4279
5552.5,76,28.1882,75.6159,28.8172,71.2231,36.1656,76.213,25.9136,67.4266
5553.5,76,28.2818,78.9786,25.787,70.9993,36.4263,84.0093,20.3226,67.4234
5554.5,76,28.2903,83.5315,22.1879,70.7817,36.6291,91.4816,15.8103,67.4234
5555.5,76,28.1472,86.5617,19.9619,70.7134,36.4408,94.3585,14.2978,67.4233
5556.5,76,28.2399,88.1278,19.0122,70.7096,36.4289,98.017,13.1029,67.4233
5557.5,76,28.3861,93.1279,16.3259,70.7164,36.4897,108.086,9.76613,67.4233
5558.5,76,28.369,93.7722,15.9612,70.5193,36.5998,100.171,12.7524,67.4233
5559.5,75.9999,28.4461,87.8778,19.1861,70.4128,36.6489,87.4596,19.4155,67.4233
5560.5,75.9999,28.6225,84.7598,21.2435,70.6824,36.2774,84.0055,22.9508,67.4233
5561.5,75.9998,28.7748,83.9435,21.8053,70.5361,36.2877,83.4134,24.2173,67.4233
5562.5,75.9997,29.0643,84.492,21.519,70.4953,36.3548,83.3799,24.9339,67.4233
5563.5,75.9997,29.4933,82.0805,23.5241,70.5927,36.3452,78.8755,31.128,67.4233
5564.5,75.9996,29.81,79.9334,25.4133,70.6568,36.255,75.2221,36.0156,67.4233
5565.5,75.9994,30.0285,78.4143,26.8486,70.6929,36.1933,72.5286,40.1691,67.4233
5566.5,75.9994,30.1858,77.3712,27.8883,70.8066,36.0392,70.904,42.7576,67.4233
5567.5,75.9996,30.2871,76.4842,28.767,70.9881,35.7686,68.9485,45.3047,67.4233
5568.5,75.9997,30.4143,74.872,30.4181,71.311,35.3743,65.8447,49.1932,67.4233
5569.5,74.7284,32.0716,73.6577,31.7847,71.8786,34.7564,64.8633,50.1587,67.4233
5570.5,74.595,32.5271,73.4254,32.0605,72.1901,34.375,64.6369,49.6511,67.4233
5571.5,74.4097,33.0464,72.8816,32.7243,72.1458,34.4602,63.6081,51.209,67.4233
5572.5,73.9938,33.8285,72.446,33.3003,72.1333,34.5287,63.5739,51.0449,67.4233
5573.5,73.4518,34.5249,72.1036,33.6665,72.1169,34.4864,63.9234,49.4722,67.4228
5574.5,73.4102,34.5729,71.7804,34.0813,72.0474,34.5889,63.8393,48.1767,67.4157
5575.5,73.9676,34.0272,71.8063,34.1513,72.0497,34.6644,66.1865,44.0473,67.4152
5576.5,75.1974,32.8633,73.4679,32.4006,72.223,34.5345,73.5094,34.4105,67.4045
5577.5,75.9998,32.3665,76.8914,29.0286,71.6509,35.2927,82.9831,25.7111,67.4013
5578.5,75.9997,32.4402,81.8137,24.7783,71.256,35.8215,92.6847,19.4387,67.4013
5579.5,75.9996,32.3192,86.9217,20.9549,71.1104,35.8691,100.248,15.2905,67.4013
5580.5,75.9996,32.5364,90.8246,18.5694,70.5546,36.6284,105.269,13.093,67.4013
5581.5,75.9995,32.655,94.4531,16.6465,70.7559,36.5051,110.35,11.0325,67.4013
5582.5,75.9992,32.6059,97.3016,15.2565,70.7276,36.5596,113.608,9.84387,67.4013
5583.5,75.9991,32.5491,99.3385,14.3337,70.6429,36.678,115.042,9.2064,67.4013
5584.5,76.2019,32.2771,99.8098,14.1223,70.4219,36.9677,112.433,9.74987,67.4013
5585.5,75.9999,32.4493,97.6798,15.0674,70.123,37.3704,105.182,12.0488,67.4013
5586.5,76.0001,32.4894,93.313,17.2784,70.1338,37.3893,95.5256,16.6734,67.4013
5587.5,75.9997,32.5505,88.5038,20.1224,70.2632,37.2391,86.9798,22.666,67.4013
5588.5,75.9992,32.5952,84.7185,22.7449,70.3839,37.1084,81.4347,27.6924,67.4013
5589.5,75.999,33.1848,82.3713,24.6058,70.468,37.0496,77.7,31.9744,67.4013
5590.5,75.9993,33.81,80.9808,25.7983,70.8343,36.6144,75.0608,35.4044,67.4013
5591.5,75.7845,34.2902,79.3745,27.2034,71.7209,35.5026,72.1287,39.1358,67.4013
5592.5,74.7702,35.5022,77.9139,28.6309,72.3118,34.834,70.1813,41.5538,67.4013
5593.5,75.92,34.2833,76.818,29.7888,72.0667,35.1582,68.6397,43.9574,67.4013
5594.5,75.9996,34.2588,75.8064,30.8966,71.8839,35.3858,67.5566,45.4689,67.4013
5595.5,75.9997,34.3052,74.9184,31.8713,71.9023,35.36,65.7528,47.8244,67.4013
5596.5,75.9998,34.3783,73.7634,33.1744,71.9703,35.2814,63.6257,51.2107,67.4013
5597.5,75.9998,34.4502,72.9944,34.0656,71.9737,35.2712,62.6262,52.7939,67.4013
5598.5,75.9999,34.5992,72.5583,34.6651,72.0048,35.3071,62.5312,52.8397,67.4013
5599.5,75.9996,34.7605,72.7351,34.5927,71.7718,35.6871,64.938,48.8729,67.4013
5600.5,75.9996,34.8413,74.0122,33.2351,71.638,35.9162,69.1498,42.2626,67.4013
5601.5,75.9997,34.9171,75.5199,31.7162,71.7528,35.8497,72.5667,38.1213,67.4013
5602.5,75.9998,34.9652,78.4789,28.873,71.6057,36.0997,81.3889,28.9635,67.3887
5603.5,75.9996,34.825,84.746,23.4902,71.3872,36.2839,94.2791,18.893,67.3776
5604.5,75.999,34.7863,88.8736,20.6083,71.2194,36.5734,98.3873,16.1078,67.3764
5605.5,75.9988,34.7402,90.8605,19.4064,71.0541,36.9131,100.027,14.8921,67.3763
5606.5,75.9988,34.5642,92.1497,18.6152,70.9144,37.0889,101.089,14.158,67.3763
5607.5,75.9989,34.4347,92.0662,18.6475,70.9126,37.0967,100.547,14.2801,67.3763
5608.5,75.9993,34.3645,89.9898,19.898,70.9115,37.1161,95.8995,16.4103,67.3763
5609.5,75.9996,34.2769,86.0554,22.5401,70.812,37.1459,85.0257,24.2706,67.3763
5610.5,75.9989,34.5099,81.3619,26.3952,70.8938,37.1119,75.7062,35.5743,67.3763
5611.5,75.9986,34.8708,78.7612,28.9316,70.7074,37.4597,72.1012,41.6106,67.3763
5612.5,75.9983,35.0037,77.0453,30.7722,70.7163,37.4956,69.4805,46.0458,67.3763
5613.5,75.9983,35.2381,75.8001,32.2583,70.6118,37.7033,67.6078,49.8947,67.3763
5614.5,75.9987,35.3264,74.8903,33.4363,70.9718,37.3195,66.1851,53.2437,67.3763
5615.5,75.999,35.3792,74.3442,34.1683,71.2442,36.9935,65.9281,54.0628,67.3763
