ts,V_ideal,V_age,ne_ideal,ne_age,Soc_ideal,Soc_age,Lka_H2,nch,P_togrid,P_service,f
2019-04-29 02:38:26.447258,1.6924221741033723,1.6924273074367056,0.8757214733602424,0.8757188171928489,21.3,21.3,9.062580382017642e-05,65.14165725792253,-105.73813072735062,-102.92146406068404,59.899
2019-04-29 02:38:27.447258,1.6924186319215264,1.6924238041437487,0.8757233062192328,0.8757206299182176,21.3,21.3,9.131415956524422e-05,65.14155423209608,-105.73465531003772,-103.00465531003793,59.901
2019-04-29 02:38:28.447258,1.6924150947855778,1.692420305896689,0.8757251364749408,0.8757224400401526,21.3,21.3,9.200254223637839e-05,65.14145113211508,-105.73118528090097,-102.87118528090117,59.898
2019-04-29 02:38:29.447258,1.6924115626856546,1.6924168126856547,0.8757269641324417,0.8757242475637292,21.3,21.3,9.269095183159978e-05,65.14134795815066,-105.72772062914036,-102.95438729580704,59.9
2019-04-29 02:38:30.447258,1.6924080356015976,1.6924133244904864,0.8757287892021345,0.8757260524993469,21.3,21.3,9.337938834893083e-05,65.14124471055013,-105.72426133309334,-102.86426133309354,59.898
2019-04-29 02:38:31.447258,1.6924045135441026,1.6924098413218804,0.8757306116784519,0.8757278548414387,21.3,21.3,9.406785178639555e-05,65.14114138913222,-105.72080740368426,-102.73080740368445,59.895
2019-04-29 02:38:32.447258,1.6924009965032931,1.6924063631699597,0.8757324315664724,0.8757296545950832,21.3,21.3,9.475634214201952e-05,65.14103799406799,-105.71735883011272,-102.85735883011291,59.898
2019-04-29 02:38:33.447258,1.6923974844795782,1.6924028900351338,0.8757342488659519,0.875731451760037,21.3,21.3,9.54448594138299e-05,65.14093452535232,-105.7139156124407,-102.8539156124409,59.898
2019-04-29 02:38:34.447258,1.6923939774425054,1.6923994218869498,0.8757360635926158,0.8757332463520255,21.3,21.3,9.61334035998554e-05,65.14083098350876,-105.71047771814256,-102.72047771814276,59.895
2019-04-29 02:38:35.447258,1.692390475413054,1.6923959587463875,0.8757378757355762,0.8757350383601614,21.3,21.3,9.682197469812627e-05,65.14072736817982,-105.70704516900496,-102.63037850233839,59.893
2019-04-29 02:38:36.447258,1.6923869783710557,1.6923925005932778,0.8757396853052374,0.8757368277948494,21.3,21.3,9.751057270667438e-05,65.14062367971273,-105.70361794336445,-102.6702846100311,59.894
2019-04-29 02:38:37.447258,1.692383486316914,1.6923890474280252,0.8757414923013584,0.8757386146558485,21.3,21.3,9.819919762353311e-05,65.14051991810244,-105.70019604128261,-102.66686270794926,59.894
2019-04-29 02:38:38.447258,1.692379999240745,1.6923855992407448,0.8757432967290221,0.8757403989482422,21.3,21.3,9.888784944673741e-05,65.14041608352002,-105.69677945195834,-102.70677945195852,59.895
2019-04-29 02:38:39.447258,1.6923765171326626,1.6923821560215515,0.8757450985933122,0.8757421806771143,21.3,21.3,9.957652817432381e-05,65.14031217613658,-105.69336816459034,-102.660034831257,59.894
2019-04-29 02:38:40.447258,1.6923730399930674,1.6923787177708451,0.8757468978939897,0.8757439598422265,21.3,21.3,0.00010026523380433035,65.140208195947,-105.68996217923988,-102.56996217924006,59.892
2019-04-29 02:38:41.447258,1.6923695678223594,1.692375284489026,0.8757486946308163,0.8757457364433404,21.3,21.3,0.00010095396633479665,65.1401041429462,-105.68656149596809,-102.52322816263474,59.891
2019-04-29 02:38:42.447258,1.6923661006003607,1.6923718561559162,0.8757504888142014,0.8757475104908662,21.3,21.3,0.00010164272576376388,65.14000001748144,-105.68316609311086,-102.60649942644429,59.893
2019-04-29 02:38:43.447258,1.6923626383171793,1.6923684327616237,0.8757522804492328,0.8757492819898914,21.3,21.3,0.00010233151208927475,65.13989581972379,-105.67977595986632,-102.47310929319973,59.89
