Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
80.433,538.61,-44.349,59.803,729.47,83.285,746.62,-14.594,556.34,-99.057,59.807
80.467,538.68,-46.711,59.804,728.83,83.004,746.26,-14.998,556.37,-101.37,59.807
80.5,538.78,-49.069,59.804,728.15,82.679,745.45,-15.585,556.39,-103.69,59.808
80.533,538.84,-51.424,59.804,727.47,82.29,744.7,-16.049,556.44,-106.01,59.807
80.567,538.88,-53.77,59.805,726.82,82.04,744.48,-15.841,556.45,-108.32,59.807
80.6,538.99,-56.111,59.805,726.42,81.781,744.44,-15.599,556.44,-110.63,59.807
80.633,539.08,-58.454,59.806,726.25,81.39,744.08,-15.736,556.51,-112.94,59.808
80.667,539.16,-60.787,59.806,726.15,81.034,743.72,-15.899,556.56,-115.24,59.811
80.7,539.23,-63.113,59.806,726.12,80.697,743.27,-16.044,556.58,-117.54,59.808
80.733,539.29,-65.436,59.807,726.07,80.412,743.17,-15.791,556.54,-119.84,59.808
80.767,539.33,-67.753,59.808,726.06,80.212,743.29,-15.477,556.56,-122.15,59.808
80.8,539.33,-70.064,59.808,726.03,79.834,743.32,-15.278,556.67,-124.43,59.812
80.833,539.39,-72.365,59.809,725.83,79.397,743.36,-14.954,556.72,-126.71,59.81
80.867,539.42,-74.657,59.81,725.74,79.218,743.43,-14.6,556.69,-129,59.809
80.9,539.42,-76.945,59.809,725.88,79.151,743.28,-14.333,556.68,-131.28,59.811
80.933,539.43,-79.228,59.81,726.13,79.164,742.98,-14.148,556.55,-133.56,59.808
80.967,539.46,-81.508,59.811,726.26,79.209,742.7,-14.287,556.51,-135.86,59.812
81,539.43,-83.781,59.812,726.3,79.055,742.35,-14.318,556.61,-138.13,59.812
81.033,539.43,-86.039,59.812,726.41,79.138,742.18,-14.184,556.6,-140.39,59.81
81.067,539.45,-88.293,59.813,726.47,79.279,742.6,-13.841,556.56,-142.66,59.811
81.1,539.47,-90.538,59.813,726.28,79.198,743.16,-13.323,556.55,-144.92,59.812
81.133,539.46,-92.784,59.813,726.14,79.052,743.67,-12.96,556.52,-147.18,59.811
81.167,539.43,-95.021,59.813,726.11,79.002,744.18,-12.316,556.5,-149.44,59.811
81.2,539.44,-97.259,59.814,726.36,79.018,744.61,-11.805,556.52,-151.7,59.812
81.233,539.45,-99.487,59.815,726.7,79.104,744.91,-11.31,556.52,-153.96,59.813
81.267,539.44,-101.71,59.814,727.1,79.183,744.8,-11.212,556.6,-156.2,59.814
81.3,539.36,-103.94,59.815,727.45,79.41,744.44,-11.199,556.57,-158.44,59.812
81.333,539.32,-106.17,59.815,728.02,79.478,744.48,-10.716,556.5,-160.69,59.812
81.367,539.29,-108.38,59.815,728.6,79.672,744.9,-10.138,556.47,-162.94,59.814
81.4,539.25,-110.61,59.815,729.06,79.739,745.41,-9.785,556.49,-165.18,59.814
81.433,539.27,-112.83,59.815,729.41,79.645,745.83,-9.5781,556.5,-167.41,59.814
81.467,539.31,-115.04,59.815,729.8,79.526,746.23,-9.3009,556.54,-169.64,59.814
81.5,539.31,-117.26,59.814,730.07,79.371,746.79,-8.931,556.55,-171.88,59.815
81.533,539.32,-119.48,59.814,730.4,79.171,747.2,-8.6867,556.55,-174.1,59.813
81.567,539.3,-121.71,59.815,730.62,79.165,747.07,-8.6998,556.49,-176.34,59.814
81.6,539.26,-123.94,59.814,730.69,79.179,746.78,-8.7952,556.43,-178.57,59.815
81.633,539.29,-126.17,59.814,730.7,79.068,746.56,-8.8138,556.45,179.21,59.815
81.667,539.34,-128.39,59.815,730.57,78.908,746.63,-8.4786,556.45,176.99,59.815
81.7,539.35,-130.62,59.814,730.14,78.859,746.42,-8.4192,556.44,174.78,59.816
81.733,539.33,-132.85,59.814,729.72,78.907,745.72,-8.7188,556.4,172.56,59.815
81.767,539.36,-135.08,59.814,729.47,78.852,745.39,-8.866,556.39,170.34,59.815
81.8,539.44,-137.31,59.814,728.95,78.394,745.56,-8.7556,556.4,168.13,59.816
81.833,539.48,-139.54,59.815,728.21,77.903,745.79,-8.4975,556.45,165.92,59.817
81.867,539.55,-141.76,59.814,727.97,77.763,745.58,-8.6688,556.47,163.72,59.817
81.9,539.58,-143.99,59.815,728.06,77.778,744.91,-9.1787,556.51,161.53,59.817
81.933,539.61,-146.21,59.815,728.12,77.595,744.3,-9.553,556.48,159.33,59.816
81.967,539.67,-148.43,59.816,728.05,77.545,744.18,-9.4543,556.43,157.13,59.817
82,539.75,-150.64,59.816,727.62,77.209,744.51,-9.2728,556.43,154.92,59.817
82.033,539.79,-152.85,59.816,727.08,76.693,744.6,-9.1382,556.45,152.74,59.819
82.067,539.84,-155.05,59.817,726.64,76.42,744.35,-9.086,556.4,150.55,59.816
82.1,539.89,-157.25,59.817,726.32,76.235,744.38,-8.8409,556.44,148.36,59.82
82.133,539.93,-159.45,59.817,726.15,75.916,744.33,-8.6731,556.42,146.18,59.816
82.167,539.97,-161.64,59.818,726.19,75.864,743.95,-8.7023,556.33,143.99,59.818
82.2,539.98,-163.83,59.818,726.15,75.704,743.63,-8.9226,556.32,141.8,59.818
82.233,540.02,-166.01,59.818,726.14,75.477,743.36,-8.9666,556.35,139.62,59.821
82.267,540.02,-168.2,59.819,726.17,75.281,743.18,-8.8437,556.28,137.44,59.817
82.3,540.06,-170.37,59.819,726.18,75.214,743.53,-8.5167,556.21,135.26,59.819
82.333,540.05,-172.54,59.82,726.37,75.052,743.95,-8.226,556.22,133.08,59.819
82.367,540.05,-174.71,59.82,726.78,74.965,744.34,-8.0096,556.26,130.9,59.819
82.4,540.07,-176.87,59.82,727.13,75.074,744.89,-7.811,556.27,128.73,59.819
82.433,540.09,-179.03,59.821,727.38,75.037,745.27,-7.5666,556.2,126.55,59.819
82.467,540.1,-181.18,59.82,727.56,74.931,745.43,-7.1552,556.17,124.37,59.818
82.5,540.1,-183.34,59.82,727.8,74.88,745.54,-7.0641,556.18,122.2,59.819
82.533,540.05,-185.49,59.821,728.26,74.954,745.44,-6.8933,556.14,120.02,59.818
82.567,540.03,-187.65,59.82,728.77,74.95,745.76,-6.6476,556.11,117.85,59.819
82.6,540,-189.8,59.821,728.92,74.733,746.2,-6.0219,556.06,115.68,59.819
82.633,540.03,-191.95,59.821,729.06,74.429,746.32,-5.4986,556,113.5,59.818
82.667,539.98,-194.1,59.821,729.46,74.704,745.97,-5.2464,556.06,111.32,59.82
82.7,539.97,-196.26,59.82,730.02,74.991,745.69,-5.3234,556.04,109.15,59.818
82.733,539.9,-198.41,59.82,730.26,75.115,745.31,-5.1359,555.97,106.97,59.82
82.767,539.88,-200.57,59.821,730.3,75.153,745.23,-4.9473,555.95,104.8,59.819
82.8,539.87,-202.72,59.82,729.98,75.218,745.55,-4.7452,556.01,102.63,59.818
82.833,539.92,-204.88,59.82,729.73,75.182,745.85,-4.4122,556.05,100.46,59.82
82.867,539.88,-207.03,59.82,729.33,75.229,746.04,-4.0575,556.11,98.288,59.819
82.9,539.86,-209.18,59.821,729.01,75.344,746.42,-3.793,556.07,96.117,59.819
82.933,539.86,-211.34,59.82,728.76,75.424,746.65,-3.562,556.01,93.949,59.82
82.967,539.84,-213.5,59.82,728.86,75.454,746.84,-3.5027,556.05,91.781,59.82
83,539.83,-215.66,59.82,728.96,75.568,746.97,-3.557,556.08,89.616,59.818
83.033,539.83,-217.82,59.821,728.95,75.682,746.66,-3.6828,556.04,87.455,59.822
83.067,539.8,-219.97,59.82,728.98,75.733,746.39,-3.5355,556.1,85.291,59.819
83.1,539.82,-222.12,59.821,728.98,75.698,746.35,-3.2844,556.18,83.136,59.82
83.133,539.84,-224.28,59.821,729,75.713,746.25,-2.8943,556.23,80.985,59.82
83.167,539.81,-226.44,59.82,729.16,75.843,745.73,-2.7402,556.18,78.821,59.819
83.2,539.81,-228.59,59.821,729.23,75.937,745.38,-2.7667,556.16,76.655,59.82
83.233,539.82,-230.74,59.821,728.91,75.821,745.12,-2.5559,556.25,74.493,59.82
83.267,539.83,-232.89,59.821,728.55,75.641,744.98,-2.0386,556.27,72.337,59.821
83.3,539.85,-235.04,59.821,728.34,75.59,745.05,-1.5211,556.28,70.186,59.821
83.333,539.84,-237.2,59.82,728.3,75.583,745.24,-1.3098,556.26,68.035,59.82
83.367,539.84,-239.35,59.821,728.57,75.544,745.37,-1.1286,556.33,65.882,59.821
83.4,539.89,-241.5,59.82,728.77,75.441,745.6,-0.90551,556.34,63.733,59.821
83.433,539.84,-243.65,59.82,728.67,75.453,745.44,-0.98657,556.34,61.582,59.821
83.467,539.85,-245.81,59.821,728.96,75.511,745.18,-1.2762,556.35,59.437,59.822
83.5,539.88,-247.96,59.82,729.06,75.445,745.33,-1.5089,556.46,57.297,59.823
83.533,539.91,-250.12,59.82,728.81,75.205,745.67,-1.5153,556.5,55.165,59.821
83.567,539.99,-252.28,59.82,728.76,74.961,746.23,-1.2199,556.53,53.031,59.821
83.6,540.03,-254.44,59.82,728.48,74.806,746.61,-1.2216,556.57,50.887,59.822
83.633,540.05,-256.6,59.82,728.02,74.671,746.55,-1.409,556.56,48.742,59.822
83.667,540.05,-258.76,59.82,727.92,74.591,746.23,-1.4603,556.56,46.605,59.821
83.7,540.05,-260.92,59.82,727.87,74.493,745.98,-1.5087,556.63,44.46,59.823
83.733,540.06,-263.08,59.82,727.82,74.231,745.69,-1.5691,556.68,42.322,59.823
83.767,540.1,-265.24,59.82,728.06,74.164,745.18,-1.6073,556.7,40.194,59.821
83.8,540.13,-267.4,59.821,728.18,74.141,744.84,-1.7703,556.68,38.06,59.823
83.833,540.17,-269.55,59.821,728.28,74.088,744.63,-1.7696,556.71,35.922,59.821
83.867,540.18,-271.69,59.821,728.36,74.073,744.16,-1.6698,556.72,33.79,59.824
83.9,540.19,-273.84,59.821,728.3,73.883,744.16,-1.5227,556.78,31.66,59.823
83.933,540.24,-275.99,59.821,728.07,73.488,744.6,-1.3538,556.8,29.536,59.823
83.967,540.29,-278.14,59.822,728.02,73.256,744.81,-1.1039,556.85,27.417,59.824
84,540.3,-280.28,59.821,727.86,73.173,745,-1.1625,556.85,25.292,59.822
84.033,540.32,-282.42,59.822,727.9,73.102,744.75,-1.4623,556.8,23.163,59.823
84.067,540.32,-284.56,59.822,728.12,73.218,744.28,-1.7647,556.83,21.038,59.823
84.1,540.33,-286.69,59.822,727.79,73.329,744.17,-1.5734,556.87,18.917,59.825
84.133,540.36,-288.82,59.823,727.42,73.121,744.57,-1.2122,556.85,16.805,59.824
84.167,540.38,-290.95,59.823,727.09,72.764,744.71,-0.96927,556.86,14.695,59.824
84.2,540.4,-293.07,59.823,726.87,72.597,744.66,-0.96831,556.87,12.58,59.825
84.233,540.41,-295.19,59.824,726.81,72.501,744.39,-1.1255,556.87,10.463,59.823
84.267,540.45,-297.3,59.824,727.21,72.551,744.02,-1.2531,556.86,8.3458,59.824
84.3,540.49,-299.42,59.824,727.52,72.678,743.98,-1.4243,556.91,6.2393,59.826
84.333,540.47,58.472,59.824,727.58,72.389,744.21,-1.2682,556.9,4.1372,59.823
84.367,540.48,56.364,59.824,727.75,72.173,744.79,-0.67362,556.88,2.0308,59.825
84.4,540.52,54.255,59.824,728.01,71.943,745.54,-0.31022,556.87,-0.072864,59.823
84.433,540.54,52.15,59.824,728.3,71.827,745.85,-0.14315,556.89,-2.1718,59.827
84.467,540.58,50.044,59.824,728.7,71.912,745.68,-0.18547,556.9,-4.2687,59.825
84.5,540.55,47.938,59.824,728.89,71.924,745.33,-0.52365,556.9,-6.3665,59.824
84.533,540.5,45.825,59.824,728.89,71.671,744.87,-0.86708,556.97,-8.4522,59.828
84.567,540.5,43.718,59.825,728.9,71.607,744.47,-0.93146,557.01,-10.539,59.826
84.6,540.57,41.618,59.826,728.72,71.506,744.7,-0.58878,557.02,-12.626,59.827
84.633,540.65,39.53,59.826,728.18,71.419,745.08,-0.08527,557.04,-14.71,59.825
84.667,540.66,37.437,59.825,727.68,71.466,744.89,0.31082,556.99,-16.801,59.826
84.7,540.6,35.341,59.826,727.04,71.306,744.42,0.19783,557.02,-18.886,59.826
84.733,540.58,33.249,59.826,726.6,71.162,743.95,-0.084537,556.93,-20.972,59.825
84.767,540.56,31.164,59.827,726.58,71.393,743.58,0.0039828,556.9,-23.063,59.826
84.8,540.59,29.085,59.827,726.8,71.568,743.56,0.10308,556.92,-25.149,59.828
84.833,540.62,27.006,59.827,726.69,71.17,744.29,0.73231,556.89,-27.223,59.826
84.867,540.63,24.938,59.827,726.87,70.791,744.76,1.4725,556.86,-29.299,59.828
84.9,540.64,22.864,59.827,727.32,70.784,744.82,1.7132,556.84,-31.383,59.826
84.933,540.59,20.791,59.827,728.06,70.858,744.99,1.8394,556.84,-33.466,59.827
84.967,540.61,18.715,59.827,728.95,70.717,745.19,1.9144,556.9,-35.543,59.828
85,540.62,16.643,59.828,729.47,70.482,745.41,1.9844,556.97,-37.606,59.828
85.033,540.61,14.574,59.827,729.75,70.303,745.42,2.044,556.94,-39.679,59.827
85.067,540.61,12.507,59.828,729.81,70.366,745.31,2.2141,556.9,-41.753,59.826
85.1,540.6,10.437,59.828,729.52,70.306,745.52,2.4245,556.86,-43.829,59.827
85.133,540.58,8.3718,59.827,729.05,70.219,745.67,2.6493,556.85,-45.914,59.827
85.167,540.56,6.2974,59.828,728.93,70.194,745.24,2.2983,556.9,-47.979,59.829
85.2,540.55,4.233,59.828,728.74,70.443,744.81,1.9051,556.92,-50.035,59.828
85.233,540.6,2.1736,59.828,728.37,70.454,744.94,1.9767,556.91,-52.1,59.828
85.267,540.67,0.11271,59.829,728.04,70.185,745.18,2.233,556.94,-54.161,59.829
85.3,540.7,-1.9473,59.828,727.67,70.097,745.36,2.5074,556.94,-56.22,59.828
85.333,540.69,-4.0052,59.828,727.61,70.195,745.41,2.7024,556.89,-58.284,59.827
85.367,540.69,-6.0661,59.829,727.92,70.234,745.34,2.8735,556.84,-60.349,59.827
85.4,540.69,-8.1215,59.829,728.04,70.362,745.29,3.0581,556.86,-62.414,59.83
85.433,540.76,-10.171,59.83,728.07,70.048,745.28,3.19,556.88,-64.463,59.83
85.467,540.79,-12.218,59.83,728.19,69.748,744.94,3.3682,556.92,-66.504,59.83
85.5,540.82,-14.263,59.83,728.17,69.66,744.66,3.4881,556.9,-68.553,59.828
85.533,540.83,-16.302,59.83,728.14,69.57,744.23,3.5856,556.91,-70.596,59.831
85.567,540.85,-18.338,59.831,728.23,69.403,743.92,3.7082,556.96,-72.629,59.83
85.6,540.89,-20.375,59.831,727.93,69.226,743.75,3.7659,556.9,-74.668,59.83
85.633,540.92,-22.399,59.832,727.31,68.963,743.76,3.9587,556.98,-76.7,59.833
85.667,540.93,-24.419,59.832,726.97,68.724,743.6,4.2505,556.94,-78.727,59.829
85.7,540.95,-26.431,59.832,726.64,68.678,743.65,4.7341,556.91,-80.76,59.831
85.733,540.99,-28.439,59.833,726.39,68.583,743.92,5.3102,556.93,-82.783,59.831
85.767,540.99,-30.44,59.833,726.56,68.734,744.02,5.6962,556.94,-84.796,59.834
85.8,541,-32.436,59.833,726.73,69.103,743.81,5.7473,556.97,-86.817,59.831
85.833,540.96,-34.435,59.834,726.75,69.214,743.44,5.5761,556.98,-88.829,59.832
85.867,540.96,-36.42,59.835,726.9,69.156,743.52,5.7309,556.97,-90.826,59.833
85.9,540.95,-38.403,59.835,727.08,69.204,743.97,6.2935,556.93,-92.833,59.832
85.933,540.93,-40.387,59.835,727.11,69.3,744.78,6.9789,556.97,-94.843,59.834
85.967,540.94,-42.367,59.835,727.54,69.43,745.32,7.3843,556.96,-96.84,59.833
86,540.92,-44.348,59.835,727.86,69.48,745.47,7.7111,556.87,-98.842,59.833
86.033,540.85,-46.322,59.836,727.58,68.933,745.74,8.5577,556.88,-100.84,59.833
86.067,540.81,-48.301,59.835,727.59,68.244,745.94,9.2998,556.85,-102.83,59.834
86.1,540.76,-50.276,59.835,728.2,68.247,745.7,9.4059,556.86,-104.83,59.834
86.133,540.77,-52.254,59.835,729.01,68.623,745.37,9.1025,556.82,-106.83,59.834
86.167,540.73,-54.235,59.835,730,69.064,744.93,8.7197,556.82,-108.81,59.835
86.2,540.71,-56.214,59.835,730.7,69.29,744.97,8.8545,556.87,-110.79,59.836
86.233,540.73,-58.196,59.835,730.57,69.302,745.57,9.2194,556.87,-112.78,59.835
86.267,540.75,-60.176,59.834,730.35,69.213,746.34,9.6051,556.86,-114.77,59.834
86.3,540.72,-62.166,59.834,730.19,69.141,746.68,9.6262,556.86,-116.75,59.834
86.333,540.75,-64.159,59.834,729.87,69.168,747.35,9.6031,556.79,-118.74,59.833
86.367,540.77,-66.152,59.834,729.61,69.139,747.93,9.5986,556.8,-120.73,59.837
86.4,540.8,-68.146,59.834,729.85,69.196,748.04,9.4845,556.88,-122.7,59.835
86.433,540.82,-70.145,59.834,729.57,69.22,748.04,9.2506,556.85,-124.67,59.833
86.467,540.84,-72.144,59.833,729.3,69.089,747.75,9.0457,556.72,-126.66,59.835
86.5,540.85,-74.154,59.832,729.47,68.892,747.24,8.8658,556.71,-128.66,59.834
86.533,540.87,-76.163,59.832,729.36,68.894,746.89,8.791,556.75,-130.64,59.835
86.567,540.9,-78.181,59.833,729.41,68.723,746.47,8.4944,556.75,-132.63,59.836
86.6,540.9,-80.191,59.832,729.42,68.589,745.8,8.3357,556.72,-134.62,59.833
86.633,540.94,-82.204,59.832,729.01,68.361,745.25,8.0428,556.73,-136.6,59.837
86.667,541.02,-84.215,59.833,728.49,68.012,744.94,7.8005,556.69,-138.57,59.835
86.7,541.08,-86.222,59.832,728.3,67.842,744.99,7.9486,556.69,-140.56,59.834
86.733,541.13,-88.24,59.832,727.91,67.622,745.38,7.8907,556.76,-142.55,59.835
86.767,541.16,-90.253,59.832,727.48,67.309,745.56,7.9707,556.76,-144.54,59.833
86.8,541.17,-92.264,59.833,727.38,67.02,745.41,8.0561,556.73,-146.53,59.834
86.833,541.18,-94.272,59.833,727,66.744,745.29,7.9328,556.77,-148.53,59.835
86.867,541.18,-96.278,59.834,726.72,66.489,745.03,7.716,556.76,-150.51,59.833
86.9,541.2,-98.281,59.833,727.05,66.594,744.54,7.525,556.76,-152.51,59.834
86.933,541.23,-100.28,59.833,727.2,66.612,744.49,7.455,556.81,-154.5,59.835
86.967,541.22,-102.28,59.834,727.47,66.524,744.51,7.3805,556.76,-156.49,59.834
87,541.24,-104.29,59.834,728.17,66.686,744.37,7.2398,556.71,-158.48,59.833
87.033,541.26,-106.28,59.834,728.25,66.797,744.53,7.4322,556.71,-160.48,59.834
87.067,541.26,-108.28,59.834,727.92,66.71,744.9,7.7267,556.73,-162.48,59.833
87.1,541.26,-110.27,59.834,727.75,66.464,745.3,8.2977,556.73,-164.48,59.835
87.133,541.24,-112.26,59.833,727.75,66.397,745.74,8.493,556.75,-166.46,59.834
87.167,541.22,-114.26,59.834,728.03,66.332,745.54,8.2411,556.69,-168.46,59.832
87.2,541.2,-116.25,59.834,728.62,66.363,745.15,7.9339,556.72,-170.46,59.835
87.233,541.18,-118.25,59.834,728.86,66.419,745.15,8.0028,556.73,-172.45,59.834
87.267,541.21,-120.23,59.834,728.81,66.441,745.3,8.1429,556.75,-174.44,59.834
87.3,541.2,-122.22,59.834,729.09,66.466,745.03,8.069,556.76,-176.43,59.834
87.333,541.18,-124.22,59.834,729.17,66.399,745.18,8.1555,556.79,-178.42,59.835
87.367,541.21,-126.21,59.834,729.09,66.171,745.93,8.5859,556.78,179.6,59.834
87.4,541.23,-128.19,59.834,729.36,66.085,746.7,9.2537,556.74,177.61,59.833
87.433,541.25,-130.18,59.833,729.51,66.062,746.75,9.412,556.75,175.62,59.835
87.467,541.19,-132.19,59.834,729.52,66.26,746.15,8.9147,556.72,173.62,59.833
87.5,541.11,-134.19,59.834,729.86,66.355,745.49,8.5508,556.71,171.63,59.834
87.533,541.14,-136.18,59.834,729.95,66.381,745.4,8.5605,556.74,169.64,59.834
87.567,541.15,-138.17,59.834,729.58,66.305,745.78,8.8059,556.72,167.65,59.834
87.6,541.19,-140.17,59.835,729.32,66.241,746.35,9.093,556.75,165.66,59.835
87.633,541.22,-142.16,59.834,728.91,66.022,746.56,9.3769,556.81,163.67,59.834
87.667,541.23,-144.15,59.834,728.19,65.987,746.54,9.5487,556.79,161.68,59.835
87.7,541.24,-146.14,59.834,727.92,66.039,746.17,9.5353,556.8,159.7,59.835
87.733,541.21,-148.12,59.835,727.7,66.137,745.72,9.5889,556.78,157.71,59.833
87.767,541.22,-150.11,59.835,727.22,66.203,745.21,9.5415,556.8,155.73,59.837
87.8,541.22,-152.09,59.835,727.04,66.363,744.49,9.4646,556.8,153.75,59.834
87.833,541.22,-154.07,59.836,727.01,66.443,743.66,9.462,556.73,151.76,59.835
87.867,541.21,-156.03,59.836,726.44,66.435,742.88,9.4531,556.76,149.79,59.836
87.9,541.21,-157.99,59.838,726,66.336,742.7,10.003,556.76,147.82,59.836
87.933,541.22,-159.94,59.838,726.19,66.328,743.22,11.205,556.75,145.85,59.835
87.967,541.23,-161.89,59.838,726.5,66.582,743.76,11.984,556.73,143.88,59.836
88,541.24,-163.83,59.838,727.2,66.856,743.64,12.038,556.75,141.91,59.837
88.033,541.24,-165.78,59.838,727.88,67.029,743.32,11.812,556.74,139.94,59.836
88.067,541.2,-167.71,59.839,727.98,67.048,743.51,12.208,556.73,137.98,59.836
88.1,541.19,-169.64,59.84,728.18,67.042,744.16,12.893,556.73,136.01,59.837
88.133,541.15,-171.57,59.84,728.7,67.184,744.96,13.545,556.75,134.06,59.837
88.167,541.13,-173.5,59.839,728.98,67.436,745.64,13.976,556.69,132.1,59.838
88.2,541.12,-175.43,59.84,729.17,67.625,746.07,14.228,556.68,130.14,59.837
88.233,541.08,-177.35,59.84,729.32,67.673,746.3,14.544,556.7,128.19,59.838
88.267,541.04,-179.27,59.839,729.22,67.788,746.32,14.859,556.69,126.24,59.838
88.3,541.01,-181.2,59.84,729.15,68.042,745.96,14.821,556.68,124.3,59.838
88.333,540.98,-183.12,59.84,729.34,68.318,745.31,14.762,556.7,122.35,59.838
88.367,541.02,-185.05,59.84,729.2,68.362,745.19,14.952,556.72,120.42,59.84
88.4,541,-186.97,59.84,728.85,68.413,745.42,15.503,556.68,118.48,59.838
88.433,541.05,-188.89,59.84,728.99,68.513,745.44,15.883,556.69,116.55,59.84
88.467,541.05,-190.81,59.84,728.74,68.508,745.23,15.982,556.73,114.62,59.838
88.5,541.07,-192.73,59.84,728.44,68.394,745.02,16.088,556.71,112.69,59.839
88.533,541.06,-194.65,59.84,728.55,68.422,744.68,16.201,556.71,110.76,59.839
88.567,541.03,-196.57,59.839,728.75,68.548,744.56,16.243,556.74,108.83,59.841
88.6,541.03,-198.49,59.841,728.86,68.504,744.67,16.22,556.76,106.91,59.841
88.633,541.08,-200.41,59.841,729,68.624,744.57,16.34,556.68,104.99,59.839
88.667,541.12,-202.32,59.84,729.31,68.779,744.73,16.545,556.64,103.06,59.84
88.7,541.15,-204.24,59.84,729.37,68.554,745.2,16.545,556.65,101.15,59.841
88.733,541.21,-206.16,59.84,729.39,68.258,745.48,16.7,556.66,99.229,59.84
88.767,541.24,-208.07,59.84,729.33,68.046,745.88,17.038,556.67,97.314,59.842
88.8,541.26,-209.98,59.84,729.15,67.836,745.97,17.29,556.7,95.406,59.841
88.833,541.27,-211.9,59.84,729.03,67.734,745.4,17.185,556.67,93.496,59.841
88.867,541.24,-213.81,59.841,729,67.76,744.57,16.713,556.65,91.584,59.841
88.9,541.25,-215.72,59.84,728.91,67.695,743.86,16.374,556.64,89.674,59.84
88.933,541.3,-217.64,59.841,728.77,67.637,743.36,16.152,556.67,87.769,59.842
88.967,541.38,-219.54,59.842,728.51,67.563,743.25,16.3,556.66,85.866,59.841
89,541.38,-221.44,59.842,728.19,67.5,743.4,16.676,556.69,83.968,59.841
89.033,541.42,-223.35,59.842,727.86,67.437,743.46,16.816,556.72,82.064,59.842
89.067,541.46,-225.24,59.842,727.38,67.321,743.74,17.077,556.7,80.161,59.841
89.1,541.51,-227.14,59.842,727.07,67.132,744.03,17.388,556.7,78.266,59.843
89.133,541.5,-229.03,59.842,727.22,67.151,744.18,17.693,556.67,76.373,59.841
89.167,541.47,-230.92,59.842,727.71,67.366,744.31,17.582,556.64,74.474,59.843
89.2,541.46,-232.82,59.842,728.06,67.428,744.51,17.82,556.62,72.578,59.842
89.233,541.51,-234.7,59.843,728.36,67.228,744.72,18.375,556.6,70.687,59.843
89.267,541.47,-236.59,59.843,728.48,67.199,744.81,18.69,556.61,68.792,59.841
89.3,541.42,-238.48,59.842,728.7,67.128,744.47,18.561,556.63,66.904,59.844
89.333,541.41,-240.36,59.843,729.25,67.044,744.06,18.351,556.65,65.015,59.842
89.367,541.41,-242.25,59.842,729.72,67.106,744.48,18.504,556.61,63.122,59.843
89.4,541.41,-244.15,59.843,729.95,67.05,745.16,18.759,556.59,61.231,59.842
89.433,541.43,-246.04,59.842,730.02,66.945,745.32,18.758,556.56,59.343,59.842
89.467,541.39,-247.93,59.842,729.93,67.057,745.42,18.754,556.54,57.446,59.843
89.5,541.39,-249.82,59.842,729.92,67.057,745.76,18.642,556.58,55.555,59.843
89.533,541.35,-251.72,59.842,729.72,66.989,745.74,18.435,556.59,53.666,59.842
89.567,541.38,-253.62,59.842,729.66,66.951,746.15,18.369,556.56,51.776,59.842
89.6,541.38,-255.52,59.841,729.59,66.888,746.75,18.486,556.56,49.883,59.843
89.633,541.38,-257.43,59.841,729.51,66.582,747.02,18.624,556.53,47.991,59.842
89.667,541.42,-259.33,59.841,729.46,66.409,747.03,18.429,556.51,46.103,59.843
89.7,541.43,-261.24,59.84,729.66,66.384,746.71,18.273,556.43,44.209,59.841
89.733,541.42,-263.16,59.84,729.99,66.174,746.56,18.143,556.45,42.311,59.843
89.767,541.43,-265.08,59.839,730.72,66.275,746.32,17.739,556.43,40.409,59.841
89.8,541.41,-267,59.839,731.56,66.498,746.02,17.382,556.37,38.506,59.841
89.833,541.44,-268.93,59.84,731.96,66.162,745.97,17.203,556.36,36.605,59.842
