,performance_score,hourly_integrated_MW,mileage_ratio,Regulation_Market_Clearing_Price(RMCP),Reg_Clearing_Price_Credit
2017-01-12 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.16274420210788454,2.4716737684599472,"(7.230000000000001, 6.52, 0.71)","(1.3466901062198984, 1.061092197743407, 0.2855979084764916)"
2017-01-12 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14031893987120755,4.274435700002665,"(6.83, 4.3, 2.5300000000000002)","(2.120825684955395, 0.6033714414461924, 1.5174542435092027)"
2017-01-12 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10966661569664113,6.232918913755004,"(5.44, 3.57, 1.8700000000000003)","(1.6697354583893982, 0.39150981803700874, 1.2782256403523895)"
2017-01-12 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.126526746997307,4.687013957622256,"(6.27, 4.62, 1.65)","(1.5630574092892724, 0.5845535711275582, 0.978503838161714)"
2017-01-12 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14894849109697159,3.1688537155008394,"(9.060000000000002, 6.95, 2.1099999999999994)","(2.0311035297231133, 1.0351920131239523, 0.9959115165991608)"
2017-01-12 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14467889006287274,3.0963545408628024,"(14.82, 11.6, 3.22)","(3.1207615097757184, 1.6782751247293235, 1.442486385046395)"
2017-01-12 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16815751000725593,5.85422261048963,"(44.82, 43.39, 1.43)","(8.704091400222437, 7.296354359214834, 1.4077370410076027)"
2017-01-12 08:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.12640388805295708,5.391239234262016,"(0.9200000000000002, 0.9200000000000002, 0.0)","(0.1162915770087205, 0.1162915770087205, 0.0)"
2017-01-12 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1532442299352681,3.943659200079906,"(0.77, 0.77, 0.0)","(0.11799805705015641, 0.11799805705015641, 0.0)"
2017-01-12 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1447666723689029,2.4985889946485,"(1.68, 1.68, 0.0)","(0.2432080095797568, 0.2432080095797568, 0.0)"
2017-01-12 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.18777601444232064,1.926329355759886,"(30.03, 28.02, 2.01)","(5.9885380070187715, 5.261483924673824, 0.7270540823449473)"
2017-01-12 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13723979690935398,4.199291959460168,"(6.9, 6.9, 0.0)","(0.9469545986745423, 0.9469545986745423, 0.0)"
2017-01-12 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12732498524592756,4.2088813719939004,"(4.13, 1.67, 2.46)","(1.5309362914945162, 0.21263272536069897, 1.3183035661338172)"
2017-01-12 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1770167657900041,2.2571135469714716,"(0.19, 0.19, 0.0)","(0.033633185500100776, 0.033633185500100776, 0.0)"
2017-01-12 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14585411270037899,453.78539173019084,"(0.19, 0.19, 0.0)","(0.027712281413072002, 0.027712281413072002, 0.0)"
2017-01-12 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12016625378904867,6.029715110524966,"(5.64, 3.97, 1.67)","(1.6870890488750208, 0.4770600275425232, 1.2100290213324976)"
2017-01-12 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1430092397361205,2.589401330312085,"(1.12, 1.12, 0.0)","(0.16017034850445494, 0.16017034850445494, 0.0)"
2017-01-12 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1095785679092511,5.146242260190257,"(8.04, 8.04, 0.0)","(0.8810116859903787, 0.8810116859903787, 0.0)"
2017-01-12 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09133021986984574,5.777926512209035,"(3.29, 3.29, 0.0)","(0.3004764233717924, 0.3004764233717924, 0.0)"
2017-01-12 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11622239644604329,10.500119728774772,"(11.19, 10.72, 0.47)","(1.8194681564904176, 1.245904089901584, 0.5735640665888335)"
2017-01-12 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11438563690224182,5.150504545703096,"(14.220000000000002, 12.36, 1.86)","(2.5096138337720495, 1.4138064721117087, 1.0958073616603408)"
2017-01-12 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1430499068370552,11.306958612355508,"(5.97, 5.63, 0.34)","(1.3553071633693046, 0.8053709754926206, 0.5499361878766841)"
2017-01-12 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15764900029130702,2.7882806877515285,"(5.98, 3.44, 2.54)","(1.6588195049092853, 0.542312561002096, 1.1165069439071893)"
2017-01-13 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14236331141426553,2.955542038392053,"(6.6, 5.78, 0.8200000000000002)","(1.1678837562942945, 0.8228599399744546, 0.34502381631984)"
2017-01-13 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1299670901612782,3.8493199765821053,"(6.79, 5.030000000000001, 1.76)","(1.5342359164738872, 0.6537344635112293, 0.8805014529626579)"
2017-01-13 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09534284956515483,3.8006172973554286,"(5.27, 2.52, 2.75)","(1.236758609804521, 0.24026398090419016, 0.9964946289003308)"
2017-01-13 03:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.09173061073378024,5.444963946477665,"(4.92, 4.15, 0.77)","(0.765273833085222, 0.38068203454518795, 0.384591798540034)"
2017-01-13 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10968918840334327,5.264764685171223,"(7.25, 5.25, 2.0)","(1.7308437700195811, 0.5758682391175521, 1.1549755309020289)"
2017-01-13 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10828492610786834,6.221612361571088,"(6.87, 5.1000000000000005, 1.77)","(1.7447142208249384, 0.5522531231501285, 1.19246109767481)"
2017-01-13 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13330666969080274,3.4130827677344238,"(9.04, 6.37, 2.67)","(2.0639779673095484, 0.8491634859304132, 1.2148144813791353)"
2017-01-13 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12674408705022008,5.546168962628337,"(5.79, 5.79, 0.0)","(0.7338482640207741, 0.7338482640207741, 0.0)"
2017-01-13 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15257364679251148,5.491765026453617,"(6.730000000000001, 6.730000000000001, 0.0)","(1.0268206429136022, 1.0268206429136022, 0.0)"
2017-01-13 09:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.1483404684518338,4.3188412834553365,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
2017-01-13 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09815555807256961,5.303301305476838,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
2017-01-13 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10159602901277198,3.955374781289315,"(0.3500000000000001, 0.3500000000000001, 0.0)","(0.0355586101544702, 0.0355586101544702, 0.0)"
2017-01-13 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09211800705042548,4.876778096381301,"(0.3, 0.3, 0.0)","(0.02763540211512764, 0.02763540211512764, 0.0)"
2017-01-13 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11126039862058296,11.52517377225085,"(0.19, 0.19, 0.0)","(0.021139475737910758, 0.021139475737910758, 0.0)"
2017-01-13 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09323074955589508,5.909077631496043,"(0.19, 0.19, 0.0)","(0.017713842415620063, 0.017713842415620063, 0.0)"
2017-01-13 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11392696393265418,4.5757944431911435,"(0.19, 0.19, 0.0)","(0.021646123147204294, 0.021646123147204294, 0.0)"
2017-01-13 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.13116428389040982,4.3073635421366125,"(7.310000000000001, 5.42, 1.8900000000000003)","(1.778707979615436, 0.7109104186860211, 1.0677975609294148)"
2017-01-13 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1449247838187796,4.8751427674928,"(0.01, 0.01, 0.0)","(0.0014492478381877957, 0.0014492478381877957, 0.0)"
2017-01-13 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11265365683500321,5.196498963334535,"(0.24, 0.24, 0.0)","(0.027036877640400764, 0.027036877640400764, 0.0)"
2017-01-13 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1263932959154071,5.1421667593066855,"(2.75, 2.75, 0.0)","(0.34758156376736943, 0.34758156376736943, 0.0)"
2017-01-13 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.135264145199596,9.423221598530796,"(0.3, 0.3, 0.0)","(0.04057924355987879, 0.04057924355987879, 0.0)"
2017-01-13 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11265446419738864,5.197311962958554,"(10.200000000000003, 9.42, 0.78)","(1.5178953604133445, 1.0612050527394008, 0.45669030767394375)"
2017-01-13 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12882294800232896,10.038925957191916,"(8.04, 7.19, 0.85)","(2.0254944272319246, 0.9262369961367451, 1.0992574310951797)"
2017-01-13 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1348662852926312,5.270224983717773,"(7.96, 6.43, 1.53)","(1.9546769837335818, 0.8671902144316184, 1.0874867693019634)"
2017-01-14 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1484164399025923,3.7472336889526217,"(5.23, 4.6000000000000005, 0.63)","(1.0330908062182902, 0.6827156235519245, 0.3503751826663657)"
2017-01-14 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1262463942987398,6.335071003290101,"(2.2, 1.24, 0.96)","(0.9243342058506373, 0.1565455289304373, 0.7677886769202)"
2017-01-14 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09159821450919915,5.139268599610298,"(3.19, 1.24, 1.95)","(1.0315400498260232, 0.11358178599140693, 0.9179582638346162)"
2017-01-14 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.101880741107661,3.7146852115952886,"(3.71, 1.25, 2.46)","(1.0583499369385074, 0.12735092638457624, 0.9309990105539313)"
2017-01-14 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08922006741463466,8.158085226132641,"(7.230000000000001, 5.76, 1.47)","(1.5838690116676326, 0.5139075883082955, 1.069961423359337)"
2017-01-14 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09584321407961337,7.342338837909506,"(7.57, 6.26, 1.31)","(1.5218430126821143, 0.5999785201383796, 0.9218644925437347)"
2017-01-14 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08465612203803365,7.948104342520054,"(7.2, 5.6000000000000005, 1.6)","(1.5506433893192328, 0.4740742834129884, 1.0765691059062446)"
2017-01-14 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08093371364052246,9.003622678372345,"(6.8, 6.32, 0.48)","(0.8612754476058784, 0.5115010702081019, 0.3497743773977765)"
2017-01-14 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10522052484285063,5.732690814619816,"(7.12, 5.49, 1.63)","(1.5608713615172698, 0.5776606813872499, 0.9832106801300199)"
2017-01-14 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12241819438493877,4.082422702433908,"(0.18, 0.18, 0.0)","(0.022035274989288974, 0.022035274989288974, 0.0)"
2017-01-14 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10379192835400348,4.261077971124082,"(6.37, 6.37, 0.0)","(0.6611545836150021, 0.6611545836150021, 0.0)"
2017-01-14 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16422150692618234,3.5474934523741806,"(7.87, 7.87, 0.0)","(1.2924232595090548, 1.2924232595090548, 0.0)"
2017-01-14 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11280893554148728,11.464227258783028,"(4.95, 4.95, 0.0)","(0.558404230930362, 0.558404230930362, 0.0)"
2017-01-14 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1631078807067582,18.28702318462907,"(8.060000000000002, 8.060000000000002, 0.0)","(1.3146495184964713, 1.3146495184964713, 0.0)"
2017-01-14 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1321030184191949,7.5654310829291855,"(9.84, 9.84, 0.0)","(1.2998937012448775, 1.2998937012448775, 0.0)"
2017-01-14 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15004888757659668,7.152927852012829,"(6.65, 6.65, 0.0)","(0.9978251023843678, 0.9978251023843678, 0.0)"
2017-01-14 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13981166813759152,4.143486063614472,"(15.77, 14.86, 0.91)","(2.6047713941221193, 2.0776013885246094, 0.5271700055975098)"
2017-01-14 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.1543806575210792,10.79011155910707,"(20.63, 20.63, 0.0)","(3.1848729646598635, 3.1848729646598635, 0.0)"
2017-01-14 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13419571119986853,7.798006269315758,"(50.25, 50.25, 0.0)","(6.743334487793392, 6.743334487793392, 0.0)"
2017-01-14 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12360824066242729,5.855577233267491,"(3.31, 3.31, 0.0)","(0.4091432765926343, 0.4091432765926343, 0.0)"
2017-01-14 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09246840001227082,6.025409629894187,"(12.71, 12.14, 0.5700000000000001)","(1.4401475692490286, 1.1225663761489675, 0.3175811931000612)"
2017-01-14 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09657634980846617,5.711209081210673,"(7.26, 6.63, 0.63)","(0.9877888666455936, 0.6403011992301306, 0.34748766741546305)"
2017-01-14 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10375546608908882,5.198279467763958,"(11.24, 8.26, 2.98)","(2.4642828788326594, 0.8570201498958736, 1.6072627289367858)"
2017-01-14 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10527353084584759,4.759046322171202,"(14.1, 12.46, 1.6400000000000003)","(2.1333508344012695, 1.311708194339261, 0.8216426400620085)"
2017-01-15 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.153115766807467,2.8482168307834415,"(6.83, 4.62, 2.21)","(1.671191100665839, 0.7073948426504975, 0.9637962580153415)"
2017-01-15 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14897006262577925,8.34582763730104,"(6.44, 5.44, 1.0)","(2.053675606476934, 0.8103971406842391, 1.243278465792695)"
2017-01-15 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10410665564484325,4.68970479226329,"(8.439999999999998, 5.94, 2.5)","(1.8389672392406826, 0.6183935345303689, 1.2205737047103136)"
2017-01-15 03:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.08681081310338289,4.554709895507111,"(6.53, 4.23, 2.3000000000000003)","(1.2766252992290013, 0.3672097394273096, 0.9094155598016918)"
2017-01-15 04:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.07338622041946818,7.590106184728662,"(7.28, 5.84, 1.44)","(1.2306687831404133, 0.4285755272496941, 0.8020932558907192)"
2017-01-15 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10310141890932095,6.395325945635631,"(9.13, 7.560000000000001, 1.57)","(1.8146531985851928, 0.7794467269544665, 1.0352064716307263)"
2017-01-15 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0803751125369995,7.185296910230454,"(13.710000000000003, 12.32, 1.3900000000000001)","(1.7929728628582569, 0.9902213864558337, 0.8027514764024232)"
2017-01-15 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09494250463255917,6.346252731833492,"(8.519999999999998, 7.0, 1.52)","(1.5804418091029828, 0.6645975324279141, 0.9158442766750686)"
2017-01-15 08:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.07112300756236868,8.087578892945215,"(7.51, 7.04, 0.47)","(0.7710560525782475, 0.5007059732390755, 0.27035007933917204)"
2017-01-15 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.07772418208059245,7.069191413541824,"(11.56, 10.36, 1.2)","(1.46455907106136, 0.8052225263549376, 0.6593365447064224)"
2017-01-15 10:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.0821870446492681,4.030645149068129,"(6.88, 6.88, 0.0)","(0.5654468671869645, 0.5654468671869645, 0.0)"
2017-01-15 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09791421031985055,3.613136448898154,"(10.31, 7.99, 2.32)","(1.6030981134940234, 0.7823345404556058, 0.8207635730384176)"
2017-01-15 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09032719214793504,6.161514481543628,"(6.66, 4.9, 1.76)","(1.4221352939190306, 0.4426032415248817, 0.979532052394149)"
2017-01-15 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09436305192372424,6.482242918560564,"(6.94, 5.63, 1.31)","(1.3325703172198522, 0.5312639823305674, 0.8013063348892847)"
2017-01-15 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09137168555642602,6.565767133951091,"(6.58, 5.2, 1.38)","(1.303029554693547, 0.47513276489341527, 0.8278967898001318)"
2017-01-15 15:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14337085827961435,7.353474371111542,"(6.95, 6.02, 0.93)","(1.8435673235320484, 0.8630925668432782, 0.9804747566887704)"
2017-01-15 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11440646805263356,20.816863217333218,"(7.12, 6.77, 0.3500000000000001)","(1.6080861175367858, 0.7745317887163291, 0.8335543288204567)"
2017-01-15 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.12580278494739738,9.0225618260955,"(19.760000000000005, 18.900000000000006, 0.86)","(3.353827163877095, 2.3776726355058106, 0.9761545283712845)"
2017-01-15 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14504000994613564,8.10430736395908,"(10.5, 10.120000000000003, 0.38)","(1.9144754525114553, 1.4678049006548928, 0.4466705518565627)"
2017-01-15 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11583480576394842,8.322388277041556,"(12.870000000000003, 12.18, 0.69)","(2.0760432726035476, 1.4108679342048915, 0.6651753383986562)"
2017-01-15 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999996)",0.14053744410103064,3.2029998245896256,"(17.960000000000004, 15.58, 2.3799999999999994)","(3.26090993204728, 2.189573379094057, 1.071336552953223)"
2017-01-15 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08066542359186137,6.8269350182282125,"(11.77, 10.370000000000003, 1.4000000000000001)","(1.6074770897588893, 0.8365004426476025, 0.7709766471112868)"
2017-01-15 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08927775415293535,6.74835089033734,"(15.38, 14.03, 1.35)","(2.06591166659481, 1.2525668907656826, 0.8133447758291272)"
2017-01-15 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09531263385027403,6.8872444164775715,"(14.13, 11.81, 2.32)","(2.6485862660795005, 1.1256422057717361, 1.5229440603077644)"
2017-01-16 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1166610975373714,3.5259894162245247,"(7.39, 4.86, 2.5300000000000002)","(1.6076777958924535, 0.566972934031625, 1.0407048618608286)"
2017-01-16 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12115260888603084,4.290836607811267,"(7.63, 5.73, 1.9)","(1.6819119426629978, 0.6942044489169567, 0.987707493746041)"
2017-01-16 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.089772595129975,11.706124104967916,"(7.46, 6.67, 0.79)","(1.4289856299719883, 0.5987832095169332, 0.8302024204550551)"
2017-01-16 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09232120568581638,3.176847862995296,"(6.64, 4.0600000000000005, 2.58)","(1.1315133915641227, 0.3748240950844145, 0.7566892964797082)"
2017-01-16 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13883549050016641,5.795568586193952,"(9.15, 7.64, 1.51)","(2.275695364582577, 1.0607031474212711, 1.2149922171613057)"
2017-01-16 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1367187216480357,6.432964183723573,"(14.51, 13.210000000000003, 1.3)","(2.9494129444587234, 1.8060543129705515, 1.143358631488172)"
2017-01-16 06:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13272484024736908,5.474473346361741,"(17.93, 15.94, 1.99)","(3.5615651682084026, 2.1156339535430626, 1.4459312146653402)"
2017-01-16 07:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09923046220979385,4.8648195739738584,"(7.68, 7.68, 0.0)","(0.7620899497712167, 0.7620899497712167, 0.0)"
2017-01-16 08:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09156953051165946,7.302828571498003,"(19.879999999999995, 18.82, 1.0600000000000003)","(2.4321781429505878, 1.7233385642294308, 0.7088395787211572)"
2017-01-16 09:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1414855738786491,3.4536997286940343,"(9.28, 8.43, 0.85)","(1.608074772698, 1.1927233877970116, 0.41535138490098855)"
2017-01-16 10:00:00,"(0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999997)",0.14707014689655046,3.5974232910465638,"(0.23000000000000004, 0.23000000000000004, 0.0)","(0.0338261337862066, 0.0338261337862066, 0.0)"
2017-01-16 11:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1339331102560856,3.286857713942304,"(9.810000000000002, 8.75, 1.0600000000000003)","(1.6385469359340987, 1.1719147147407487, 0.46663222119335)"
2017-01-16 12:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1218045559813633,4.621200045719866,"(102.6, 102.6, 0.0)","(12.497147443687872, 12.497147443687872, 0.0)"
2017-01-16 13:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12091956618053575,18.628626196825476,"(5.47, 5.28, 0.19)","(1.0664427351025336, 0.6384553094332287, 0.427987425669305)"
2017-01-16 14:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1514833444814347,3.082409658232842,"(8.05, 7.38, 0.67)","(1.430792677413949, 1.1179470822729878, 0.3128455951409613)"
2017-01-16 15:00:00,"(1.0, 1.0, 1.0, 0.9999999999999999)",0.08862326225144888,4.930283065202843,"(12.82, 12.82, 0.0)","(1.1361502220635746, 1.1361502220635746, 0.0)"
2017-01-16 16:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12725152081291036,3.8727600515831098,"(20.08, 16.920000000000005, 3.16)","(3.7103898880859405, 2.1530957321544433, 1.5572941559314972)"
2017-01-16 17:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11083351124553337,5.326373226663429,"(27.36, 26.48, 0.88)","(3.454371147067195, 2.934871377781723, 0.5194997692854718)"
2017-01-16 18:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.09469491336488554,6.627047809338498,"(2.26, 2.26, 0.0)","(0.21401050420464127, 0.21401050420464127, 0.0)"
2017-01-16 19:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.1390603782113619,6.20224032345789,"(24.19, 24.19, 0.0)","(3.363870548932844, 3.363870548932844, 0.0)"
2017-01-16 20:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10336641914771579,8.472261267841924,"(39.30000000000001, 38.87, 0.43)","(4.394424055288215, 4.017852712271711, 0.3765713430165037)"
2017-01-16 21:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.15341858773259573,3.0909265226112597,"(26.64, 16.68, 9.96)","(7.282109638946752, 2.5590220433796964, 4.723087595567056)"
2017-01-16 22:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.16240035076859102,5.1660783129571035,"(15.57, 13.77, 1.8)","(3.746404104303538, 2.236252830083498, 1.51015127422004)"
2017-01-16 23:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.13689296139879767,17.645906485008275,"(7.51, 7.02, 0.49)","(2.1446327827160845, 0.9609885890195594, 1.1836441936965252)"
2017-01-17 00:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.12853572177765876,4.257081643985561,"(9.93, 9.93, 0.0)","(1.2763597172521512, 1.2763597172521512, 0.0)"
2017-01-17 01:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.10044529216836846,3.6947695977123374,"(5.78, 3.0, 2.7800000000000002)","(1.3330556251340233, 0.30133587650510535, 1.031719748628918)"
2017-01-17 02:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.08504380730002334,4.695071449729805,"(5.57, 3.19, 2.3799999999999994)","(1.2215922141680513, 0.2712897452870744, 0.9503024688809769)"
2017-01-17 03:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.11137012181648145,4.896882360329636,"(6.12, 3.81, 2.31)","(1.684116513449752, 0.4243201641207943, 1.2597963493289577)"
2017-01-17 04:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.132039995167273,3.1659951485783995,"(7.310000000000001, 4.54, 2.77)","(1.7574267940660064, 0.5994615780594192, 1.1579652160065872)"
2017-01-17 05:00:00,"(0.9999999999999999, 1.0, 1.0, 0.9999999999999997)",0.14895360497110566,2.7914812769137543,"(15.75, 13.0, 2.75)","(3.0798501629899073, 1.9363968646243732, 1.1434532983655343)"
