Preliminary Synchronized Reserve Summary 
Month:,"August, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:23:19 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
08/04/2017 11,08/04/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),2.24,91462.045868,123.007122057,1274.143137,72.93,.00,219.243750604,772.580098664,.00,.000,23.801,.000,.000,.000,.00,222.966985880
08/04/2017 12,08/04/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,95488.801028,426.159880815,1295.817713,4828.63,.00,799.857978407,836.086746639,.00,.000,80.100,.000,.000,.000,.00,799.857978407
08/04/2017 13,08/04/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.84,98437.797792,300.808988006,1040.449017,3955.25,.00,565.691989906,651.213927266,.00,.000,100.100,.000,.000,.000,.00,565.691988194
08/04/2017 14,08/04/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.73,55348.643419,112.700002432,541.228444,113.92,.00,112.700002432,615.200002710,.00,.000,112.700,.000,.000,.000,.00,112.700002432
08/04/2017 15,08/04/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,101237.420963,351.045834735,1348.003219,3707.41,.00,677.417022585,813.848631084,.00,.000,100.100,.000,.000,.000,.00,677.416999037
08/04/2017 16,08/04/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,100568.529964,360.839848357,1337.969975,4407.62,.00,708.349997848,802.903936020,.00,.000,98.633,.000,.000,.000,.00,708.349995673
08/04/2017 17,08/04/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,100398.136004,264.967073752,1147.771971,6362.56,.00,517.399986902,664.316604717,.00,.000,98.300,.000,.000,.000,.00,517.399986902
08/04/2017 18,08/04/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),5.13,99417.276978,249.068349222,985.166422,400.47,.00,487.150017021,576.825968061,.00,.000,159.617,.000,.000,.000,.00,487.150013887
08/04/2017 19,08/04/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,96243.332961,317.099730600,1021.038470,419.91,2285.32,594.240971553,569.765963038,.00,.000,117.042,.000,.000,.000,.00,594.240969876
08/04/2017 20,08/05/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91839.699819,459.214478785,1163.720989,1107.32,2732.42,855.350028103,663.006816674,.00,.000,98.100,.000,.000,.000,.00,855.350021794
