Preliminary Synchronized Reserve Summary 
Month:,"January, 2017" ,Report Creation Timestamp (EPT):, 08/02/2017 12:15:40 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
01/16/2017 09,01/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),5.76,85673.984961,630.872391907,324.600000,2941.62,.00,1060.116090867,193.168672521,.00,.000,616.808,.000,.000,.000,.00,1060.115993937
01/16/2017 10,01/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),6.63,86172.253024,720.079938129,277.200000,2922.36,.00,1199.658031379,166.385896264,.00,.000,715.310,.000,.000,.000,.00,1199.657979689
01/16/2017 11,01/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),2.42,86238.478995,807.827598405,258.800000,4850.21,1569.07,1330.279994389,157.259230647,.00,.000,614.742,.000,.000,.000,.00,1330.279994389
01/16/2017 12,01/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),1.31,85344.494008,761.448261328,579.300000,11328.33,2577.41,1246.742038682,354.107757167,.00,.000,421.500,.000,.000,.000,.00,1246.741996676
01/16/2017 13,01/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),1.00,84292.636975,764.533477889,376.700000,5462.16,10227.69,1247.833959635,230.899740650,.00,.000,208.242,214.400,.000,.000,.00,1247.833959635
01/16/2017 14,01/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.88,83264.119994,772.289862785,298.900000,1248.61,6330.35,1260.433022483,186.941377353,.00,.000,301.558,214.400,.000,.000,.00,1260.433022483
01/16/2017 15,01/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82619.928019,785.901671017,455.810989,8453.36,.00,1301.423970264,307.643374618,.00,.000,478.358,.000,.000,.000,.00,1301.423970264
01/16/2017 16,01/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,82535.561943,655.448715803,446.360030,5357.17,320.82,1087.675977381,287.122751448,.00,.000,264.067,.000,.000,.000,.00,1087.675975829
01/16/2017 17,01/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83737.624019,646.093862349,390.000000,6282.87,.00,1088.000025317,250.296146080,.00,.000,264.350,.000,.000,.000,.00,1088.000007357
01/16/2017 18,01/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87822.363069,791.984874827,318.900000,9837.98,1385.38,1326.451016242,207.305816613,.00,.000,716.135,.000,.000,.000,.00,1326.450997689
01/16/2017 19,01/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88763.258978,758.042196072,589.675000,8655.40,.00,1260.708043743,362.086535933,.00,.000,553.158,.000,.000,.000,.00,1260.707979911
01/16/2017 20,01/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),2.80,87669.395042,667.297917979,255.600000,2699.59,779.83,1115.419042102,152.912357491,.00,.000,374.317,.000,.000,.000,.00,1115.419027021
01/16/2017 21,01/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),16.42,85564.544022,837.382273451,97.400000,880.53,288.23,1394.364065905,58.493359625,.00,.000,497.199,87.189,.000,.000,.00,1394.364031594
01/16/2017 22,01/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),1.09,82092.183985,745.221696052,327.846250,6426.51,1285.36,1247.058028952,224.769361502,.00,.000,776.733,.000,.000,.000,.00,1247.058028952
01/16/2017 23,01/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77098.082029,534.430111329,882.042178,4367.63,.00,916.116998076,631.209906339,.00,.000,458.808,.000,.000,.000,.00,916.116998076
01/16/2017 24,01/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72326.978039,371.551509234,1082.500000,1388.83,.00,628.700000799,732.839968026,.00,.000,355.500,.000,.000,.000,.00,628.700000799
01/17/2017 01,01/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68998.174984,392.862500557,1610.053750,1423.68,.00,664.449132832,1079.107828111,.00,.000,300.000,.000,.000,.000,.00,664.448959913
01/17/2017 02,01/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66853.416023,87.971036662,1844.614587,187.85,.00,151.600011406,1240.385557635,.00,.000,10.000,.000,.000,.000,.00,151.600011406
01/17/2017 03,01/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65961.828055,.115502525,1582.030688,.00,.00,.200056931,1058.038397238,.00,.000,.000,.000,.000,.000,.00,.200005136
01/17/2017 04,01/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65740.457000,1.416555660,1374.639139,1.56,.00,2.441973723,901.767159033,.00,.000,2.242,.000,.000,.000,.00,2.441973723
01/17/2017 05,01/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66918.148997,301.044704477,1146.141954,1306.24,.00,515.967068225,760.482935980,.00,.000,330.100,.000,.000,.000,.00,515.967015609
01/17/2017 06,01/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71227.763989,409.985879168,981.677135,1583.70,.00,701.250071665,634.260508961,.00,.000,331.900,.000,.000,.000,.00,701.250022854
01/17/2017 07,01/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),8.74,78083.474027,475.560412619,489.796089,5304.42,.00,831.485859998,372.585963327,.00,.000,402.290,.000,.000,.000,.00,844.914020617
01/17/2017 08,01/17/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82837.113086,780.761682013,199.021250,14032.90,.00,1311.834425124,146.354048480,.00,.000,347.000,.000,.000,.000,.00,1331.800010501
01/17/2017 09,01/17/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83233.461997,878.352499734,276.486250,16241.07,.00,1486.100089455,185.029665438,.00,.000,501.200,.000,.000,.000,.00,1486.100025224
01/17/2017 10,01/17/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83050.524991,874.925368740,283.370343,9262.02,.00,1457.100012034,186.008886635,.00,.000,501.200,.000,.000,.000,.00,1457.099990638
01/17/2017 11,01/17/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83314.815014,944.190901061,234.500000,11016.58,.00,1591.799990330,144.795845499,.00,.000,606.800,.000,.000,.000,.00,1591.799990330
01/17/2017 12,01/17/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82878.399998,965.548579996,238.800000,12118.04,.00,1626.700003967,147.242790441,.00,.000,626.700,.000,.000,.000,.00,1626.699981515
01/17/2017 13,01/17/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82267.051992,962.869681017,265.300000,11876.24,.00,1627.700010018,175.538824157,.00,.000,596.700,.000,.000,.000,.00,1627.700010018
01/17/2017 14,01/17/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81792.683988,862.619924497,307.300000,8917.51,.00,1464.258035756,209.135792418,.00,.000,418.358,.000,.000,.000,.00,1464.257992564
01/17/2017 15,01/17/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81093.068996,848.474337224,417.035000,8704.77,.00,1449.100006051,289.746564611,.00,.000,418.300,.000,.000,.000,.00,1449.100006051
01/17/2017 16,01/17/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80834.817983,749.641016492,380.200000,7770.46,.00,1266.574980738,227.926956666,.00,.000,312.775,.000,.000,.000,.00,1266.574980738
01/17/2017 17,01/17/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.80,82012.257028,723.787406053,327.900000,6129.54,.00,1234.700002383,192.216644123,.00,.000,259.900,.000,.000,.000,.00,1234.700002383
01/17/2017 18,01/17/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),7.82,85179.403010,476.780109277,461.953750,371.74,.00,843.609047923,322.227336162,.00,.000,397.099,.000,.000,.000,.00,843.609015053
01/17/2017 19,01/18/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),8.83,86168.566035,685.658281488,240.400000,707.12,.00,1159.975024476,142.099832517,.00,.000,513.525,.000,.000,.000,.00,1159.974993668
01/17/2017 20,01/18/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),7.62,84948.656982,705.116505047,243.800000,1090.73,.00,1187.524024746,144.761203037,.00,.000,535.632,.000,.000,.000,.00,1187.524007570
01/17/2017 21,01/18/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),7.84,83066.429061,680.690879307,296.100000,316.83,319.25,1139.977984514,176.803911878,.00,.000,451.500,.000,.000,.000,.00,1139.977984514
01/17/2017 22,01/18/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),5.09,79644.027926,643.776231402,444.000000,864.06,462.03,1080.333025462,290.981981616,.00,.000,397.775,.000,.000,.000,.00,1080.333023911
01/17/2017 23,01/18/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74970.896026,470.878984458,741.211128,2366.86,148.07,801.200030227,520.911338416,.00,.000,345.000,.000,.000,.000,.00,801.200030227
01/17/2017 24,01/18/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70315.317889,421.328127270,1441.009794,1521.65,143.05,714.200137214,1005.585396216,.00,.000,350.000,.000,.000,.000,.00,714.200039350
01/18/2017 01,01/18/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66736.519969,4.884446717,1782.765784,.00,.00,8.300077479,1220.934285938,.00,.000,.000,.000,.000,.000,.00,8.300017728
01/18/2017 02,01/18/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65002.050995,4.265262484,1926.508491,.00,.00,7.200105270,1313.957947775,.00,.000,.000,.000,.000,.000,.00,7.199942858
01/18/2017 03,01/18/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64099.100972,4.295329514,1847.178594,.00,.00,7.200056345,1247.737230995,.00,.000,.000,.000,.000,.000,.00,7.199993437
01/18/2017 04,01/18/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64000.013990,5.988086835,1551.928771,.00,.00,10.200036066,1069.473108657,.00,.000,.000,.000,.000,.000,.00,10.200036066
01/18/2017 05,01/18/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65302.250009,4.935728655,1358.159034,.00,.00,8.300007871,909.619945348,.00,.000,.000,.000,.000,.000,.00,8.300007871
01/18/2017 06,01/18/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69754.715020,322.839016945,1434.984797,1122.00,.00,535.067041448,937.843364407,.00,.000,321.900,.000,.000,.000,.00,535.066983430
01/18/2017 07,01/18/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),3.75,76993.754983,240.381467810,1077.275314,92.11,70.92,410.036978521,729.533905019,.00,.000,270.125,.000,.000,.000,.00,410.036978521
01/18/2017 08,01/18/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),13.17,82156.435010,482.972745985,521.631560,129.85,16.65,826.095015612,408.569556067,.00,.000,407.625,9.022,.000,.000,.00,826.095015612
01/18/2017 09,01/18/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),4.39,82675.857907,624.796682993,729.178041,4831.43,.00,1023.932062088,480.439738277,.00,.000,320.074,.000,.000,.000,.00,1023.931994935
01/18/2017 10,01/18/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,82411.650046,655.465739580,1040.100000,5245.85,1497.09,1071.139003153,671.271972021,.00,.000,280.134,61.672,.000,.000,.00,1071.138977113
01/18/2017 11,01/18/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82451.819948,731.512103218,573.464905,8710.56,441.26,1181.946984897,377.119920646,.00,.000,800.700,.000,.000,.000,.00,1181.946983093
01/18/2017 12,01/18/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82172.069039,900.544024863,608.630800,10114.78,.00,1444.867031940,393.742056828,.00,.000,698.100,.000,.000,.000,.00,1444.867031940
01/18/2017 13,01/18/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81716.519987,579.865514872,624.900556,1459.48,2127.17,923.000070750,393.287527051,.00,.000,243.900,.000,.000,.000,.00,923.000014165
01/18/2017 14,01/18/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81439.814039,550.256480647,671.375785,3379.46,.00,879.699988395,438.148705774,.00,.000,185.900,.000,.000,.000,.00,879.699988395
01/18/2017 15,01/18/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80836.347020,536.855523009,683.610320,3332.81,.00,864.600021426,457.973684462,.00,.000,185.900,.000,.000,.000,.00,864.600021426
01/18/2017 16,01/18/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80653.851017,561.964766055,690.910257,4108.16,.00,916.633056764,483.179824932,.00,.000,185.933,.000,.000,.000,.00,916.632994140
01/18/2017 17,01/18/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.25,82078.303985,556.619965978,573.917255,3104.57,.00,901.599985134,367.918764958,.00,.000,185.900,.000,.000,.000,.00,901.599985134
01/18/2017 18,01/18/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85737.778990,735.857552699,399.700000,24774.13,.00,1211.500083907,251.575293897,.00,.000,185.900,.000,.000,.000,.00,1211.500026801
01/18/2017 19,01/19/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,87136.050986,766.335184987,354.600000,39678.17,.00,1265.241010477,228.575251015,.00,.000,244.383,.000,.000,.000,.00,1265.241010477
01/18/2017 20,01/19/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86222.874971,784.783259083,433.923315,7979.71,.00,1264.483102178,274.008302184,.00,.000,243.983,.000,.000,.000,.00,1264.483001740
01/18/2017 21,01/19/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84747.451017,826.401629457,264.600000,21046.15,.00,1347.400016556,165.987276489,.00,.000,331.900,.000,.000,.000,.00,1347.399997168
01/18/2017 22,01/19/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81606.258962,850.613806713,407.200000,7681.35,.00,1377.199975445,254.803015740,.00,.000,331.800,.000,.000,.000,.00,1377.199975445
01/18/2017 23,01/19/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76955.950068,719.513976677,599.111219,5557.07,.00,1150.899988666,415.749407781,.00,.000,330.000,.000,.000,.000,.00,1150.899965014
01/18/2017 24,01/19/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72167.591968,720.181807103,1133.027856,5421.29,.00,1152.650124504,787.721843436,.00,.000,330.000,.000,.000,.000,.00,1152.649992435
01/19/2017 01,01/19/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68893.237014,494.241763963,1437.963588,1816.30,.00,794.425145528,1004.967807558,.00,.000,335.000,.000,.000,.000,.00,794.424974397
01/19/2017 02,01/19/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66787.058009,18.325252996,1817.605948,140.18,.00,29.683014422,1235.264169307,.00,.000,.000,.000,.000,.000,.00,29.683014422
01/19/2017 03,01/19/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65865.820062,18.478430620,1968.117040,148.80,.00,29.800002738,1332.916306900,.00,.000,.000,.000,.000,.000,.00,29.800002738
01/19/2017 04,01/19/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65779.179015,18.013508730,1754.695721,149.60,.00,28.700051901,1153.731991653,.00,.000,.000,.000,.000,.000,.00,28.700023984
01/19/2017 05,01/19/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67165.302033,118.208753722,1587.879269,335.70,.00,191.400047756,1066.375090732,.00,.000,10.100,.000,.000,.000,.00,191.400047756
01/19/2017 06,01/19/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71589.540009,480.985690085,1549.796161,1727.04,.00,792.500000677,1071.779356137,.00,.000,336.900,.000,.000,.000,.00,792.500000677
01/19/2017 07,01/19/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78851.312018,464.575911653,1406.668070,1796.72,.00,780.057980214,983.870225255,.00,.000,336.900,.000,.000,.000,.00,780.057980214
01/19/2017 08,01/19/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83636.358000,561.977325827,776.351929,1862.65,1429.86,944.029114764,587.237243914,.00,.000,351.900,.000,.000,.000,.00,944.029026774
01/19/2017 09,01/19/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83652.596018,577.369884800,1156.943715,1511.76,2033.52,951.309027851,812.414010404,.00,.000,293.900,.000,.000,.000,.00,951.309027851
01/19/2017 10,01/19/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82790.994010,579.432313883,896.626611,3636.49,.00,941.165970920,625.155243043,.00,.000,263.900,.000,.000,.000,.00,941.165970920
01/19/2017 11,01/19/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82000.851978,576.554055229,1100.248208,3407.23,.00,915.701007794,706.250789603,.00,.000,263.950,.000,.000,.000,.00,915.700983106
01/19/2017 12,01/19/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80914.370026,487.219788250,988.311754,1629.78,450.06,791.166021961,691.803113548,.00,.000,263.900,.000,.000,.000,.00,791.166021961
01/19/2017 13,01/19/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.89,80057.417040,483.274897605,1017.292864,861.83,413.45,798.466040927,753.724906351,.00,.000,263.900,.000,.000,.000,.00,798.466040927
01/19/2017 14,01/19/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79434.640102,384.417779539,1184.604274,1157.95,.00,636.026000796,847.070958232,.00,.000,147.900,.000,.000,.000,.00,636.025977043
01/19/2017 15,01/19/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78815.473046,364.613140168,1120.589065,1095.24,.00,609.700009404,811.115614091,.00,.000,147.900,.000,.000,.000,.00,609.700009404
01/19/2017 16,01/19/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.41,78458.937954,270.617323762,1074.721629,535.52,.00,447.500003374,741.345622033,.00,.000,31.900,.000,.000,.000,.00,447.500003374
01/19/2017 17,01/19/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.06,79649.084945,268.826417761,981.895218,288.72,.00,451.592018504,680.955385032,.00,.000,91.567,.000,.000,.000,.00,451.592018504
01/19/2017 18,01/19/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),22.63,83855.862993,508.012121975,579.431383,953.11,.00,872.616034035,452.683491370,.00,.000,681.450,.000,.000,.000,.00,872.616034035
01/19/2017 19,01/20/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),22.73,85977.260015,702.321820515,306.037500,1340.67,1910.54,1168.265999055,199.941840038,.00,.000,377.250,371.900,.000,.000,.00,1168.265999055
01/19/2017 20,01/20/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,85493.335996,719.689403847,405.100000,5705.73,1836.35,1193.572014881,258.163581720,.00,.000,641.217,.000,.000,.000,.00,1193.571997143
01/19/2017 21,01/20/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84273.416908,769.607873284,463.000000,6109.26,2054.36,1280.524970052,307.067471654,.00,.000,665.800,.000,.000,.000,.00,1280.524968280
01/19/2017 22,01/20/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81670.817009,761.299202829,450.410000,7761.76,.00,1276.967076365,329.114410474,.00,.000,665.700,.000,.000,.000,.00,1276.966967299
01/19/2017 23,01/20/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77329.663035,662.925878312,925.400000,1534.31,4037.28,1106.583058848,627.483733855,.00,.000,292.000,371.900,.000,.000,.00,1106.583004116
01/19/2017 24,01/20/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,72746.722969,401.290953943,955.155067,1503.83,.00,672.941142933,681.881976076,.00,.000,266.000,.000,.000,.000,.00,672.941070488
01/20/2017 01,01/20/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,69754.397990,382.560107070,970.761831,1180.88,.00,649.507987617,716.443655690,.00,.000,262.000,.000,.000,.000,.00,649.507987617
01/20/2017 02,01/20/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67944.410991,244.227787446,1039.578360,480.40,.00,417.500063768,744.469709336,.00,.000,30.000,.000,.000,.000,.00,417.500018528
01/20/2017 03,01/20/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67065.674957,264.215308862,1157.581143,587.91,.00,454.499993328,832.972490026,.00,.000,30.000,.000,.000,.000,.00,454.499993328
01/20/2017 04,01/20/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66948.219993,284.850672489,1127.484187,665.04,.00,478.899969941,763.329898928,.00,.000,90.800,.000,.000,.000,.00,478.899969941
01/20/2017 05,01/20/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68364.697965,381.541031396,967.965877,1166.60,.00,651.166998926,677.864381303,.00,.000,99.000,.000,.000,.000,.00,651.166972621
01/20/2017 06,01/20/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.35,72209.155003,396.879478239,1163.060139,1013.18,.00,676.275053891,777.754765154,.00,.000,119.900,.000,.000,.000,.00,676.275000915
01/20/2017 07,01/20/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),4.43,78833.472984,181.256888401,930.344122,239.95,.00,316.258970381,621.050809168,.00,.000,141.809,37.376,.000,.000,.00,316.258970381
01/20/2017 08,01/20/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83534.020003,548.078018343,493.100347,1529.80,1657.32,960.635954916,405.736470879,.00,.000,289.942,.000,.000,.000,.00,960.635954916
01/20/2017 09,01/20/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.17,83816.109007,572.617639469,432.613539,3046.31,.00,977.983983190,330.254928359,.00,.000,292.850,.000,.000,.000,.00,977.983983190
01/20/2017 10,01/20/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),14.13,83622.967061,720.083098380,554.600000,2702.99,.00,1196.465992206,352.381391304,.00,.000,365.182,.000,.000,.000,.00,1196.465992206
01/20/2017 11,01/20/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),4.23,83416.768864,720.446822163,288.600000,2042.96,1020.45,1217.005081385,203.846436937,.00,.000,330.316,.000,.000,.000,.00,1217.004970202
01/20/2017 12,01/20/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82380.736012,651.229867570,375.407223,5279.06,.00,1088.117086925,259.891514627,.00,.000,259.917,.000,.000,.000,.00,1088.116995652
01/20/2017 13,01/20/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),1.45,81393.292982,743.555721866,515.908193,4540.36,417.51,1250.483033315,363.431011861,.00,.000,259.958,.000,.000,.000,.00,1250.482988896
01/20/2017 14,01/20/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),10.39,81273.852012,661.249881972,376.524093,234.28,59.69,1104.521006123,252.191733710,.00,.000,434.457,.000,.000,.000,.00,1104.520987764
01/20/2017 15,01/20/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.45,80213.558010,573.475299746,627.550981,1069.52,2482.04,967.208094857,420.365286549,.00,.000,270.341,.000,.000,.000,.00,967.208013110
01/20/2017 16,01/20/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.12,79142.791970,518.006433722,741.056904,3732.39,.00,904.200077291,541.994546103,.00,.000,258.100,.000,.000,.000,.00,904.200032526
01/20/2017 17,01/20/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.48,79194.052980,345.549507619,837.787917,953.43,.00,602.883048670,563.469092807,.00,.000,258.800,.000,.000,.000,.00,602.882989805
01/20/2017 18,01/20/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.33,81770.199961,337.497181089,774.716379,561.77,.00,601.825034739,544.701462578,.00,.000,261.959,.000,.000,.000,.00,601.825015071
01/20/2017 19,01/21/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82381.768972,377.239076884,799.406257,1402.89,.00,654.834010990,548.424749481,.00,.000,316.934,.000,.000,.000,.00,654.834010990
01/20/2017 20,01/21/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),1.75,80789.668108,372.257304574,1673.100000,499.62,.00,646.666996248,1066.628981192,.00,.000,315.100,.000,.000,.000,.00,646.666996248
01/20/2017 21,01/21/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),4.62,78933.953029,157.614197730,968.938723,79.42,.00,280.232028514,645.032934979,.00,.000,170.016,.000,.000,.000,.00,280.232010974
01/20/2017 22,01/21/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,76163.366990,360.672019006,954.593199,1099.55,.00,636.783116379,711.275117874,.00,.000,258.000,.000,.000,.000,.00,636.782953309
01/20/2017 23,01/21/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.54,72560.632000,101.544767930,1476.948047,122.97,.00,179.473995883,1034.508258866,.00,.000,71.024,.000,.000,.000,.00,179.473995883
01/20/2017 24,01/21/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68340.811921,182.816371281,1442.466241,348.59,.00,326.600045960,1013.663273141,.00,.000,30.000,.000,.000,.000,.00,326.599988676
01/21/2017 01,01/21/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64860.767989,72.395995995,1665.668626,234.58,.00,130.683031379,1175.881159669,.00,.000,10.000,.000,.000,.000,.00,130.683029330
01/21/2017 02,01/21/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62587.566017,15.615723111,1696.733404,188.80,.00,27.199983385,1135.574929234,.00,.000,.000,.000,.000,.000,.00,27.199983385
01/21/2017 03,01/21/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61213.889009,15.673704386,1743.795048,181.00,.00,27.200025592,1159.946677976,.00,.000,.000,.000,.000,.000,.00,27.200025592
01/21/2017 04,01/21/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60735.196053,15.688538515,2001.748920,163.00,.00,27.199974910,1341.430329199,.00,.000,.000,.000,.000,.000,.00,27.199974910
01/21/2017 05,01/21/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61097.190994,15.478796367,1578.545830,181.80,.00,27.200006926,1072.362792584,.00,.000,.000,.000,.000,.000,.00,27.200006926
01/21/2017 06,01/21/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62480.304989,16.086977661,1550.619596,181.20,.00,28.300113312,1049.123523340,.00,.000,.000,.000,.000,.000,.00,28.299975330
01/21/2017 07,01/21/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65244.577955,16.692674334,1573.846769,199.84,.00,29.257988253,1068.086340632,.00,.000,.000,.000,.000,.000,.00,29.257988253
