Preliminary Synchronized Reserve Summary 
Month:,"May, 2017" ,Report Creation Timestamp (EPT):, 11/03/2017 11:20:00 AM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
05/12/2017 10,05/12/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),3.05,71355.530866,707.798419176,484.394958,3886.18,.00,1149.425152637,331.688101244,.00,.000,332.300,.000,.000,.000,.00,1149.425011170
05/12/2017 11,05/12/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71808.586991,680.478420864,590.649241,6559.45,.00,1126.408966767,421.169707293,.00,.000,305.867,.000,.000,.000,.00,1126.408966767
05/12/2017 12,05/12/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72062.640984,712.743103916,589.405164,6911.51,.00,1173.100027442,419.401097862,.00,.000,302.300,.000,.000,.000,.00,1173.100027442
05/12/2017 13,05/12/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71929.719023,627.677038346,819.614665,5209.12,.00,1017.400001298,576.268894736,.00,.000,146.600,.000,.000,.000,.00,1017.400001298
05/12/2017 14,05/12/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,71666.873983,641.199753512,507.418771,4806.31,.00,1024.324992006,340.489441174,.00,.000,152.425,.000,.000,.000,.00,1024.324969944
05/12/2017 15,05/12/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.43,71117.218089,688.052739365,458.898868,4328.49,935.58,1109.518100558,298.181157793,.00,.000,157.243,67.425,.000,.000,.00,1109.517967668
05/12/2017 16,05/12/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70185.017065,814.985851218,723.233911,5303.31,3366.21,1318.657967570,462.854932784,.00,.000,144.858,305.700,.000,.000,.00,1318.657967570
05/12/2017 17,05/12/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69835.164012,806.609201954,739.572760,8771.93,.00,1318.400051460,484.404648112,.00,.000,450.600,.000,.000,.000,.00,1318.399990853
05/12/2017 18,05/12/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.14,69564.164947,808.964846108,647.152281,19920.78,.00,1316.299996121,438.426860576,.00,.000,449.800,.000,.000,.000,.00,1316.299996121
05/12/2017 19,05/12/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68979.961989,811.344102695,1098.228348,3284.29,5127.95,1315.600037815,704.080955263,.00,.000,144.100,305.700,.000,.000,.00,1315.600003130
05/12/2017 20,05/13/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68549.442989,797.163758726,1070.651975,8422.31,.00,1310.425073984,711.842100969,.00,.000,449.825,.000,.000,.000,.00,1310.425036784
05/12/2017 21,05/13/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69329.887045,797.234125299,893.589754,8560.93,.00,1310.400009377,575.392883425,.00,.000,449.800,.000,.000,.000,.00,1310.400009377
05/12/2017 22,05/13/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69032.151017,828.961488289,670.411256,9478.43,.00,1360.200151530,430.564796714,.00,.000,499.700,.000,.000,.000,.00,1360.200003743
05/12/2017 23,05/13/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65660.042952,700.094892615,1055.149840,6556.49,650.18,1139.199995277,673.092059431,.00,.000,449.700,50.000,.000,.000,.00,1139.199961992
05/12/2017 24,05/13/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61226.911917,683.896670800,1225.398171,3277.37,3623.95,1117.085984298,801.508813549,.00,.000,146.000,331.586,.000,.000,.00,1117.085984298
05/13/2017 01,05/13/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,57511.464999,387.941408899,1492.094320,2213.42,.00,636.500010536,988.724589879,.00,.000,297.800,.000,.000,.000,.00,636.500010536
05/13/2017 02,05/13/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.12,55206.499960,182.468476570,1295.892539,.00,431.82,300.671085461,873.746958263,.00,.000,5.700,104.715,.000,.000,.00,300.671024363
05/13/2017 03,05/13/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.25,53723.896968,229.588437617,1222.976201,13.30,443.73,377.192014918,833.964615438,.00,.000,30.042,117.000,.000,.000,.00,377.192014918
05/13/2017 04,05/13/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53227.116033,294.118427103,1126.959281,264.31,531.37,485.699956202,785.588884671,.00,.000,30.000,117.000,.000,.000,.00,485.699956202
05/13/2017 05,05/13/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53375.072027,294.099559268,1175.035157,785.97,.00,484.800031862,806.502845444,.00,.000,146.100,.000,.000,.000,.00,484.800031862
05/13/2017 06,05/13/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.23,54586.402981,393.556277356,1105.026473,2073.30,.00,653.299991559,769.655592349,.00,.000,146.100,.000,.000,.000,.00,653.299991559
05/13/2017 07,05/13/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.17,56173.638066,392.369599332,1244.272030,2097.12,.00,653.732991069,857.893816029,.00,.000,146.100,.000,.000,.000,.00,653.732991069
05/13/2017 08,05/13/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.30,58840.990023,378.264202908,1045.523820,2263.75,.00,653.941964792,731.845819970,.00,.000,142.100,.000,.000,.000,.00,653.941964792
05/13/2017 09,05/13/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.38,62191.389973,381.249250306,901.069006,3955.14,.00,654.074983707,601.648899293,.00,.000,142.100,.000,.000,.000,.00,654.074983707
05/13/2017 10,05/13/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.13,64625.904034,533.787500442,802.423198,8481.59,.00,916.200021658,546.276748283,.00,.000,142.100,.000,.000,.000,.00,916.200021658
05/13/2017 11,05/13/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.09,65823.417019,625.928357438,729.632455,4997.74,1873.22,1088.811965551,520.413384327,.00,.000,142.100,155.982,.000,.000,.00,1088.811965551
05/13/2017 12,05/13/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.90,65936.817917,743.808419900,738.373402,4136.95,3104.02,1277.499965571,504.435307423,.00,.000,142.100,326.200,.000,.000,.00,1277.499965571
05/13/2017 13,05/13/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),1.94,65570.838048,751.537075504,647.601531,6294.44,.00,1277.524957834,433.866805423,.00,.000,468.300,.000,.000,.000,.00,1277.524957834
05/13/2017 14,05/13/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.22,64893.059027,738.185381892,893.997200,7552.37,.00,1252.525031108,598.687016951,.00,.000,443.300,.000,.000,.000,.00,1252.525031108
05/13/2017 15,05/13/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.09,64295.155071,729.359964635,1041.985028,7966.71,.00,1237.500136400,706.342032336,.00,.000,468.300,.000,.000,.000,.00,1237.499989355
05/13/2017 16,05/13/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),1.29,64027.808967,731.909022329,1106.258269,6609.70,.00,1236.317017012,743.955009429,.00,.000,468.300,.000,.000,.000,.00,1236.317017012
05/13/2017 17,05/13/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.33,64232.720990,729.403417375,938.687215,7779.01,.00,1236.299966231,650.027931395,.00,.000,468.300,.000,.000,.000,.00,1236.299966231
05/13/2017 18,05/13/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.06,64649.351040,741.000668206,836.199066,7079.60,.00,1236.358105344,546.269758898,.00,.000,468.300,.000,.000,.000,.00,1236.358007932
05/13/2017 19,05/13/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.44,64650.249035,735.561215534,965.834920,7652.35,.00,1236.408988651,635.557074742,.00,.000,468.392,.000,.000,.000,.00,1236.408988651
05/13/2017 20,05/14/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64570.842028,728.649057472,852.220657,8772.69,.00,1233.099975215,563.963630988,.00,.000,468.300,.000,.000,.000,.00,1233.099975215
05/13/2017 21,05/14/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.89,65566.686988,714.250056657,925.740926,7095.09,.00,1233.100072189,637.677166328,.00,.000,468.300,.000,.000,.000,.00,1233.100004380
05/13/2017 22,05/14/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),2.31,65831.674023,778.707027739,718.248156,6572.82,.00,1318.925045146,501.112992826,.00,.000,468.200,.000,.000,.000,.00,1318.925013433
05/13/2017 23,05/14/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.89,63194.710994,752.510854832,1227.674968,7374.43,.00,1267.417021526,823.639596635,.00,.000,468.200,.000,.000,.000,.00,1267.417021526
05/13/2017 24,05/14/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59165.817000,488.715157887,1436.799328,4311.03,.00,827.799993651,954.255841261,.00,.000,196.600,.000,.000,.000,.00,827.799993651
05/14/2017 01,05/14/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,55640.424014,267.120413484,1258.597734,728.23,.00,442.708019458,830.996786113,.00,.000,146.000,.000,.000,.000,.00,442.708019458
05/14/2017 02,05/14/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53307.317992,151.671076197,1275.591143,202.81,.00,262.500003964,902.619718948,.00,.000,30.000,.000,.000,.000,.00,262.500003964
05/14/2017 03,05/14/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,51946.373895,192.002882577,1327.498559,407.95,.00,332.600009134,942.854166026,.00,.000,88.000,.000,.000,.000,.00,332.600007270
05/14/2017 04,05/14/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,51228.930036,141.429700065,1222.316906,159.12,.00,238.900023828,815.723149022,.00,.000,30.000,.000,.000,.000,.00,238.900023828
05/14/2017 05,05/14/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,51185.566036,142.452577331,1256.364008,159.36,.00,238.999981582,823.085673805,.00,.000,30.100,.000,.000,.000,.00,238.999981582
05/14/2017 06,05/14/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,51698.896014,262.771062866,1382.702124,727.71,.00,442.800043868,910.287070912,.00,.000,146.100,.000,.000,.000,.00,442.800006940
05/14/2017 07,05/14/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52198.267973,11.113774005,1499.555610,.00,.00,19.100070352,969.397274405,.00,.000,.000,.000,.000,.000,.00,19.100008294
05/14/2017 08,05/14/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54204.089020,245.568461331,1456.327640,733.13,.00,423.900044780,984.290595353,.00,.000,122.100,.000,.000,.000,.00,423.900044780
05/14/2017 09,05/14/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56997.464940,246.437819708,1359.603369,733.93,.00,424.000113996,941.069052346,.00,.000,122.100,.000,.000,.000,.00,423.999974658
05/14/2017 10,05/14/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58881.200942,250.155256475,1289.369557,741.35,.00,424.200010279,889.635312789,.00,.000,122.100,.000,.000,.000,.00,424.200010279
05/14/2017 11,05/14/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59907.500027,252.820609119,1384.703997,740.01,.00,424.300207139,955.272225487,.00,.000,122.100,.000,.000,.000,.00,424.299978886
05/14/2017 12,05/14/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60155.661996,246.916327951,1422.151884,729.17,.00,424.300029257,1060.369023255,.00,.000,122.100,.000,.000,.000,.00,424.300029257
05/14/2017 13,05/14/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60474.493980,247.479882601,1358.168285,735.11,.00,424.300225693,1040.058392042,.00,.000,122.100,.000,.000,.000,.00,424.300056863
05/14/2017 14,05/14/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60795.968046,158.505405466,1394.672898,240.79,.00,263.799965519,994.919668503,.00,.000,10.100,.000,.000,.000,.00,263.799965519
05/14/2017 15,05/14/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61384.571069,132.201539456,1368.961739,151.76,.00,219.399962877,960.701693354,.00,.000,10.100,.000,.000,.000,.00,219.399962877
05/14/2017 16,05/14/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61671.109991,183.225221537,1318.647635,345.07,.00,300.600006585,928.099771915,.00,.000,10.100,.000,.000,.000,.00,300.600006585
05/14/2017 17,05/14/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.13,62429.758031,189.376217365,1194.626184,343.85,.00,311.100075463,837.373974411,.00,.000,10.100,.000,.000,.000,.00,311.100049234
05/14/2017 18,05/14/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),5.83,63207.404010,265.381261094,864.803977,95.30,104.43,437.258063032,612.818012087,.00,.000,46.718,.000,.000,.000,.00,437.257996750
05/14/2017 19,05/14/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.41,63845.500037,392.191792920,845.310076,713.81,1858.35,643.294171109,596.730592016,.00,.000,135.409,.000,.000,.000,.00,643.294022877
05/14/2017 20,05/15/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.32,64289.601962,486.687234914,1030.033017,2832.77,1769.10,801.222019236,708.626773299,.00,.000,66.100,59.000,.000,.000,.00,801.222017292
05/14/2017 21,05/15/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.17,66151.643001,477.316461436,1014.304306,4125.11,.00,797.442106652,694.480433605,.00,.000,152.100,.000,.000,.000,.00,797.441990849
05/14/2017 22,05/15/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.47,66776.333918,386.160051483,820.203302,1970.12,1419.22,640.558008675,585.015196851,.00,.000,152.000,.000,.000,.000,.00,640.558008675
05/14/2017 23,05/15/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.08,63242.310890,354.759880442,1005.523391,2312.17,.00,577.725163773,691.152072795,.00,.000,152.000,.000,.000,.000,.00,577.724976935
05/14/2017 24,05/15/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58845.930043,291.529064418,1500.285744,695.74,.00,473.225023288,1027.542848501,.00,.000,156.000,.000,.000,.000,.00,473.224987450
05/15/2017 01,05/15/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55412.546965,68.990797120,1791.676462,54.97,.00,114.200020375,1260.836457161,.00,.000,40.000,.000,.000,.000,.00,114.200020375
05/15/2017 02,05/15/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53380.657973,13.346551202,1654.098965,.00,.00,22.400089088,1179.654145233,.00,.000,.000,.000,.000,.000,.00,22.400018907
05/15/2017 03,05/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52262.522050,99.619152244,1794.740813,129.52,.00,167.500002480,1294.618145868,.00,.000,40.000,.000,.000,.000,.00,167.500002480
05/15/2017 04,05/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,52155.377954,13.215015437,1773.246512,.00,.00,22.399978376,1272.335832884,.00,.000,.000,.000,.000,.000,.00,22.399978376
05/15/2017 05,05/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,53521.812968,13.578517527,2004.463422,.00,.00,22.400262852,1363.523179691,.00,.000,.000,.000,.000,.000,.00,22.400018108
05/15/2017 06,05/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57277.619005,13.344059884,1832.020651,.00,.00,22.399996502,1219.345407658,.00,.000,.000,.000,.000,.000,.00,22.399962567
05/15/2017 07,05/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62700.923052,14.102880738,1515.902253,.00,.00,24.100102075,991.878966234,.00,.000,.000,.000,.000,.000,.00,24.099996808
05/15/2017 08,05/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.35,67412.306038,198.967698668,1194.900508,564.84,.00,329.550120597,785.513175306,.00,.000,164.600,.000,.000,.000,.00,329.550025551
05/15/2017 09,05/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.21,69300.671026,230.991569916,1087.410347,653.31,.00,379.575055495,713.036688391,.00,.000,167.933,.000,.000,.000,.00,379.575011207
05/15/2017 10,05/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.08,70376.752995,314.498101062,957.900409,450.02,654.38,506.991009393,643.752638472,.00,.000,168.875,.000,.000,.000,.00,506.991009393
05/15/2017 11,05/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.12,71609.204003,721.942627295,579.302624,1210.77,6249.38,1161.958133568,401.027130912,.00,.000,143.307,194.635,.000,.000,.00,1161.958035538
05/15/2017 12,05/15/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72416.331975,774.547083466,928.038264,5264.07,4255.87,1234.576177376,625.493554261,.00,.000,134.676,278.600,.000,.000,.00,1234.575965612
05/15/2017 13,05/15/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73119.518996,799.500109214,889.915808,9077.16,.00,1253.091962679,617.698543920,.00,.000,431.292,.000,.000,.000,.00,1253.091962679
05/15/2017 14,05/15/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73942.250930,611.858358225,804.743832,5344.73,.00,957.091998344,541.120041196,.00,.000,134.692,.000,.000,.000,.00,957.091996543
05/15/2017 15,05/15/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),6.06,74621.820006,628.400203735,506.552436,5799.05,.00,982.883014573,338.108738397,.00,.000,155.758,.000,.000,.000,.00,982.883014573
05/15/2017 16,05/15/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75022.786993,624.091538232,758.240393,5146.51,203.98,962.317154180,503.741748667,.00,.000,80.767,59.000,.000,.000,.00,962.317015518
05/15/2017 17,05/15/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),3.18,75916.885966,631.117893718,560.440181,4631.77,.00,979.783010811,383.254279840,.00,.000,154.458,.000,.000,.000,.00,979.783010811
05/15/2017 18,05/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76583.833997,601.152532816,759.542388,5389.60,.00,961.324986357,529.627929365,.00,.000,134.383,.000,.000,.000,.00,961.324986357
05/15/2017 19,05/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.14,76429.744013,619.156603051,576.738215,4294.09,.00,985.700139356,386.433569240,.00,.000,163.900,.000,.000,.000,.00,985.700015601
05/15/2017 20,05/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.48,75771.704981,561.520384741,614.256434,2803.34,.00,892.967005234,406.103649888,.00,.000,271.367,.000,.000,.000,.00,892.967005234
05/15/2017 21,05/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),4.56,76179.837893,606.720055146,617.267180,1892.33,247.53,978.333101007,401.135393516,.00,.000,163.900,.000,.000,.000,.00,978.332996101
05/15/2017 22,05/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),10.97,75570.256053,695.861545951,486.460698,193.86,.00,1109.523007242,321.333747242,.00,.000,262.266,.000,.000,.000,.00,1109.522986283
05/15/2017 23,05/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,70009.300943,441.399603990,937.055321,3399.65,.00,694.299983390,642.720308520,.00,.000,130.000,.000,.000,.000,.00,694.299983390
05/15/2017 24,05/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64178.930009,326.233514739,1494.462465,894.26,.00,522.507997550,1070.790218041,.00,.000,166.000,.000,.000,.000,.00,522.507997550
05/16/2017 01,05/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59569.819983,118.905869027,1771.786995,174.33,.00,190.200024437,1242.769545616,.00,.000,30.000,.000,.000,.000,.00,190.200024437
05/16/2017 02,05/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56698.978003,10.808856447,2164.453933,.00,.00,17.400033143,1514.526752627,.00,.000,.000,.000,.000,.000,.00,17.400033143
05/16/2017 03,05/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55005.190990,10.686370673,2448.956257,.00,.00,17.400082612,1731.791235345,.00,.000,.000,.000,.000,.000,.00,17.399935219
05/16/2017 04,05/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54592.348964,10.645258468,2535.466728,.00,.00,17.400019099,1791.654319770,.00,.000,.000,.000,.000,.000,.00,17.400019099
05/16/2017 05,05/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55169.230129,10.487274556,2173.590301,.00,.00,17.400151410,1530.604567200,.00,.000,.000,.000,.000,.000,.00,17.400019483
05/16/2017 06,05/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58753.160991,10.389407800,2016.399116,.00,.00,17.399995427,1413.000772726,.00,.000,.000,.000,.000,.000,.00,17.399993154
05/16/2017 07,05/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64174.292001,11.145826564,1687.294835,.00,.00,19.100124747,1186.048764139,.00,.000,.000,.000,.000,.000,.00,19.100004802
05/16/2017 08,05/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68654.023001,144.616342960,1547.186773,402.38,.00,239.800017152,1045.830201857,.00,.000,80.600,.000,.000,.000,.00,239.799990187
05/16/2017 09,05/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71091.147010,77.979249460,1334.844812,74.04,.00,124.800001399,867.582493167,.00,.000,62.600,.000,.000,.000,.00,124.799980221
05/16/2017 10,05/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.47,73177.159946,169.862266310,1160.250476,232.14,.00,269.099966498,765.543337939,.00,.000,80.600,.000,.000,.000,.00,269.099966498
05/16/2017 11,05/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),6.44,75084.515006,327.710025129,844.423097,386.30,124.02,518.033078354,583.610099755,.00,.000,333.851,1.086,.000,.000,.00,518.033002557
05/16/2017 12,05/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),3.18,76916.734985,577.517619364,868.751004,58.75,2137.99,904.442093090,611.644009942,.00,.000,172.600,18.000,.000,.000,.00,904.441996742
05/16/2017 13,05/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),9.87,78799.755969,640.260435200,599.299805,4380.32,5.66,983.769049436,406.810496289,.00,.000,335.758,.000,.000,.000,.00,983.769008944
05/16/2017 14,05/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80989.908063,606.617350434,650.752278,3112.54,1866.89,929.482964982,444.782073446,.00,.000,160.683,.000,.000,.000,.00,929.482964982
05/16/2017 15,05/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82564.967995,669.022344220,727.904161,5940.08,.00,1028.366069923,515.015252679,.00,.000,142.666,.000,.000,.000,.00,1028.366026225
05/16/2017 16,05/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84301.451031,697.889774092,730.538864,10082.64,.00,1079.475008871,531.311866767,.00,.000,160.675,.000,.000,.000,.00,1079.475008871
05/16/2017 17,05/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85918.087017,644.388871349,570.437945,6039.84,.00,1023.824982623,446.792040935,.00,.000,142.625,.000,.000,.000,.00,1023.824982623
05/16/2017 18,05/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86825.393977,684.149133259,456.856188,28055.66,.00,1076.900039876,349.982253550,.00,.000,160.000,.000,.000,.000,.00,1076.899985313
05/16/2017 19,05/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),2.37,86364.311029,630.641336408,501.324966,3824.14,.00,996.833089515,362.635745978,.00,.000,175.591,.000,.000,.000,.00,996.833001528
05/16/2017 20,05/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),10.39,85267.758033,675.414562564,450.541284,76.28,.00,1066.413022698,321.509831310,.00,.000,424.616,.000,.000,.000,.00,1066.413022698
05/16/2017 21,05/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),2.59,84710.210048,644.909364983,417.670019,1023.42,4164.14,1031.719004850,302.508145978,.00,.000,186.333,.000,.000,.000,.00,1031.719004850
05/16/2017 22,05/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83649.574005,777.498859447,488.939688,11726.14,.00,1233.300008711,368.098406339,.00,.000,239.800,.000,.000,.000,.00,1233.300008711
05/16/2017 23,05/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77547.943036,567.666008522,1152.220836,4574.81,.00,885.000035399,825.248731510,.00,.000,220.000,.000,.000,.000,.00,885.000035399
05/16/2017 24,05/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70745.352994,164.560923881,1674.128324,241.84,.00,264.200027373,1203.727323298,.00,.000,60.000,.000,.000,.000,.00,264.200027373
05/17/2017 01,05/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65201.004052,14.279810675,1844.592576,.00,.00,22.899957476,1360.746987509,.00,.000,.000,.000,.000,.000,.00,22.899957476
05/17/2017 02,05/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61481.894979,15.010739754,2092.754483,.03,.00,24.000034189,1535.690611961,.00,.000,.000,.000,.000,.000,.00,23.999993842
05/17/2017 03,05/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59201.225033,14.236541213,2395.188031,.00,.00,22.900144532,1752.469097722,.00,.000,.000,.000,.000,.000,.00,22.900006067
05/17/2017 04,05/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57979.789984,13.573070752,2686.771494,.00,.00,22.000152399,1965.466792745,.00,.000,.000,.000,.000,.000,.00,21.999996635
05/17/2017 05,05/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58319.496051,13.368915419,2461.861829,.00,.00,21.999967170,1809.899879593,.00,.000,.000,.000,.000,.000,.00,21.999967170
05/17/2017 06,05/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61217.253992,11.716179684,2265.825521,.00,.00,19.400185109,1627.000166252,.00,.000,.000,.000,.000,.000,.00,19.400058895
05/17/2017 07,05/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66434.097028,12.765904569,1786.779545,.00,.00,21.100021215,1236.503958333,.00,.000,.000,.000,.000,.000,.00,21.099991381
05/17/2017 08,05/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71865.471067,12.702969205,1576.647308,.00,.00,21.100107608,1083.542259717,.00,.000,.000,.000,.000,.000,.00,21.100058466
